,Price1,Date_time,Open,Prev_close,Day_high,Day_low,Change1
1,"1,217.40","Nov 17,2021 03:29 PM","1,225.00","1,228.80","1,237.40","1,215.10",-11.4
1,"1,217.50","Nov 17,2021 03:30 PM","1,225.00","1,228.80","1,237.40","1,215.10",-11.3
1,"1,220.05","Nov 17,2021 03:59 PM","1,225.00","1,228.80","1,237.40","1,215.10",-8.75
1,"1,202.90","Nov 18,2021 10:57 AM","1,223.60","1,220.05","1,228.30","1,193.40",-17.15
1,"1,201.55","Nov 18,2021 10:59 AM","1,223.60","1,220.05","1,228.30","1,193.40",-18.5
1,"1,200.20","Nov 18,2021 11:00 AM","1,223.60","1,220.05","1,228.30","1,193.40",-19.85
1,"1,202.60","Nov 18,2021 11:01 AM","1,223.60","1,220.05","1,228.30","1,193.40",-17.45
1,"1,205.35","Nov 18,2021 11:02 AM","1,223.60","1,220.05","1,228.30","1,193.40",-14.7
1,"1,204.45","Nov 18,2021 11:03 AM","1,223.60","1,220.05","1,228.30","1,193.40",-15.6
1,"1,203.00","Nov 18,2021 11:04 AM","1,223.60","1,220.05","1,228.30","1,193.40",-17.05
1,"1,205.15","Nov 18,2021 11:05 AM","1,223.60","1,220.05","1,228.30","1,193.40",-14.9
1,"1,204.55","Nov 18,2021 11:06 AM","1,223.60","1,220.05","1,228.30","1,193.40",-15.5
1,"1,203.50","Nov 18,2021 11:07 AM","1,223.60","1,220.05","1,228.30","1,193.40",-16.55
1,"1,204.05","Nov 18,2021 11:08 AM","1,223.60","1,220.05","1,228.30","1,193.40",-16
1,"1,202.65","Nov 18,2021 11:09 AM","1,223.60","1,220.05","1,228.30","1,193.40",-17.4
1,"1,202.45","Nov 18,2021 11:10 AM","1,223.60","1,220.05","1,228.30","1,193.40",-17.6
1,"1,201.15","Nov 18,2021 11:11 AM","1,223.60","1,220.05","1,228.30","1,193.40",-18.9
1,"1,201.75","Nov 18,2021 11:12 AM","1,223.60","1,220.05","1,228.30","1,193.40",-18.3
1,"1,200.55","Nov 18,2021 11:13 AM","1,223.60","1,220.05","1,228.30","1,193.40",-19.5
1,"1,200.80","Nov 18,2021 11:14 AM","1,223.60","1,220.05","1,228.30","1,193.40",-19.25
1,"1,200.45","Nov 18,2021 11:15 AM","1,223.60","1,220.05","1,228.30","1,193.40",-19.6
1,"1,199.45","Nov 18,2021 11:16 AM","1,223.60","1,220.05","1,228.30","1,193.40",-20.6
1,"1,198.10","Nov 18,2021 11:17 AM","1,223.60","1,220.05","1,228.30","1,193.40",-21.95
1,"1,197.00","Nov 18,2021 11:18 AM","1,223.60","1,220.05","1,228.30","1,193.40",-23.05
1,"1,199.15","Nov 18,2021 11:19 AM","1,223.60","1,220.05","1,228.30","1,193.40",-20.9
1,"1,201.30","Nov 18,2021 11:20 AM","1,223.60","1,220.05","1,228.30","1,193.40",-18.75
1,"1,201.05","Nov 18,2021 11:21 AM","1,223.60","1,220.05","1,228.30","1,193.40",-19
1,"1,201.20","Nov 18,2021 11:22 AM","1,223.60","1,220.05","1,228.30","1,193.40",-18.85
1,"1,201.40","Nov 18,2021 11:23 AM","1,223.60","1,220.05","1,228.30","1,193.40",-18.65
1,"1,200.50","Nov 18,2021 11:24 AM","1,223.60","1,220.05","1,228.30","1,193.40",-19.55
1,"1,198.55","Nov 18,2021 11:25 AM","1,223.60","1,220.05","1,228.30","1,193.40",-21.5
1,"1,199.45","Nov 18,2021 11:26 AM","1,223.60","1,220.05","1,228.30","1,193.40",-20.6
1,"1,200.50","Nov 18,2021 11:27 AM","1,223.60","1,220.05","1,228.30","1,193.40",-19.55
1,"1,201.00","Nov 18,2021 11:28 AM","1,223.60","1,220.05","1,228.30","1,193.40",-19.05
1,"1,201.00","Nov 18,2021 11:29 AM","1,223.60","1,220.05","1,228.30","1,193.40",-19.05
1,"1,199.00","Nov 18,2021 11:30 AM","1,223.60","1,220.05","1,228.30","1,193.40",-21.05
1,"1,198.50","Nov 18,2021 11:31 AM","1,223.60","1,220.05","1,228.30","1,193.40",-21.55
1,"1,198.30","Nov 18,2021 11:32 AM","1,223.60","1,220.05","1,228.30","1,193.40",-21.75
1,"1,196.00","Nov 18,2021 11:33 AM","1,223.60","1,220.05","1,228.30","1,193.40",-24.05
1,"1,196.45","Nov 18,2021 11:34 AM","1,223.60","1,220.05","1,228.30","1,193.40",-23.6
1,"1,195.65","Nov 18,2021 11:35 AM","1,223.60","1,220.05","1,228.30","1,193.40",-24.4
1,"1,195.70","Nov 18,2021 11:36 AM","1,223.60","1,220.05","1,228.30","1,193.40",-24.35
1,"1,195.55","Nov 18,2021 11:37 AM","1,223.60","1,220.05","1,228.30","1,193.40",-24.5
1,"1,196.65","Nov 18,2021 11:38 AM","1,223.60","1,220.05","1,228.30","1,193.40",-23.4
1,"1,196.00","Nov 18,2021 11:39 AM","1,223.60","1,220.05","1,228.30","1,193.40",-24.05
1,"1,195.45","Nov 18,2021 11:41 AM","1,223.60","1,220.05","1,228.30","1,193.40",-24.6
1,"1,194.75","Nov 18,2021 11:42 AM","1,223.60","1,220.05","1,228.30","1,193.40",-25.3
1,"1,194.50","Nov 18,2021 11:43 AM","1,223.60","1,220.05","1,228.30","1,193.40",-25.55
1,"1,193.15","Nov 18,2021 11:44 AM","1,223.60","1,220.05","1,228.30","1,192.15",-26.9
1,"1,192.55","Nov 18,2021 11:45 AM","1,223.60","1,220.05","1,228.30","1,191.20",-27.5
1,"1,192.45","Nov 18,2021 11:46 AM","1,223.60","1,220.05","1,228.30","1,191.20",-27.6
1,"1,195.70","Nov 18,2021 11:47 AM","1,223.60","1,220.05","1,228.30","1,191.20",-24.35
1,"1,192.10","Nov 18,2021 11:48 AM","1,223.60","1,220.05","1,228.30","1,191.20",-27.95
1,"1,192.95","Nov 18,2021 11:49 AM","1,223.60","1,220.05","1,228.30","1,191.20",-27.1
1,"1,193.70","Nov 18,2021 11:50 AM","1,223.60","1,220.05","1,228.30","1,191.20",-26.35
1,"1,194.50","Nov 18,2021 11:51 AM","1,223.60","1,220.05","1,228.30","1,191.20",-25.55
1,"1,193.70","Nov 18,2021 11:52 AM","1,223.60","1,220.05","1,228.30","1,191.20",-26.35
1,"1,193.05","Nov 18,2021 11:53 AM","1,223.60","1,220.05","1,228.30","1,191.20",-27
1,"1,193.75","Nov 18,2021 11:54 AM","1,223.60","1,220.05","1,228.30","1,191.20",-26.3
1,"1,192.00","Nov 18,2021 11:55 AM","1,223.60","1,220.05","1,228.30","1,191.20",-28.05
1,"1,191.10","Nov 18,2021 11:56 AM","1,223.60","1,220.05","1,228.30","1,191.05",-28.95
1,"1,191.15","Nov 18,2021 11:57 AM","1,223.60","1,220.05","1,228.30","1,190.50",-28.9
1,"1,191.00","Nov 18,2021 11:58 AM","1,223.60","1,220.05","1,228.30","1,190.50",-29.05
1,"1,192.65","Nov 18,2021 12:00 PM","1,223.60","1,220.05","1,228.30","1,190.50",-27.4
1,"1,192.55","Nov 18,2021 12:01 PM","1,223.60","1,220.05","1,228.30","1,190.50",-27.5
1,"1,191.75","Nov 18,2021 12:02 PM","1,223.60","1,220.05","1,228.30","1,190.50",-28.3
1,"1,192.05","Nov 18,2021 12:03 PM","1,223.60","1,220.05","1,228.30","1,190.50",-28
1,"1,191.75","Nov 18,2021 12:04 PM","1,223.60","1,220.05","1,228.30","1,190.50",-28.3
1,"1,191.75","Nov 18,2021 12:05 PM","1,223.60","1,220.05","1,228.30","1,190.50",-28.3
1,"1,193.00","Nov 18,2021 12:06 PM","1,223.60","1,220.05","1,228.30","1,190.50",-27.05
1,"1,194.85","Nov 18,2021 12:07 PM","1,223.60","1,220.05","1,228.30","1,190.50",-25.2
1,"1,193.80","Nov 18,2021 12:08 PM","1,223.60","1,220.05","1,228.30","1,190.50",-26.25
1,"1,193.40","Nov 18,2021 12:09 PM","1,223.60","1,220.05","1,228.30","1,190.50",-26.65
1,"1,193.10","Nov 18,2021 12:10 PM","1,223.60","1,220.05","1,228.30","1,190.50",-26.95
1,"1,191.45","Nov 18,2021 12:11 PM","1,223.60","1,220.05","1,228.30","1,190.50",-28.6
1,"1,191.65","Nov 18,2021 12:12 PM","1,223.60","1,220.05","1,228.30","1,190.50",-28.4
1,"1,192.00","Nov 18,2021 12:13 PM","1,223.60","1,220.05","1,228.30","1,190.50",-28.05
1,"1,192.00","Nov 18,2021 12:14 PM","1,223.60","1,220.05","1,228.30","1,190.50",-28.05
1,"1,191.55","Nov 18,2021 12:15 PM","1,223.60","1,220.05","1,228.30","1,190.50",-28.5
1,"1,191.20","Nov 18,2021 12:16 PM","1,223.60","1,220.05","1,228.30","1,190.50",-28.85
1,"1,185.10","Nov 18,2021 02:37 PM","1,223.60","1,220.05","1,228.30","1,182.00",-34.95
1,"1,185.20","Nov 18,2021 02:37 PM","1,223.60","1,220.05","1,228.30","1,182.00",-34.85
1,"1,183.55","Nov 18,2021 02:38 PM","1,223.60","1,220.05","1,228.30","1,182.00",-36.5
1,"1,184.00","Nov 18,2021 02:38 PM","1,223.60","1,220.05","1,228.30","1,182.00",-36.05
1,"1,183.95","Nov 18,2021 02:39 PM","1,223.60","1,220.05","1,228.30","1,182.00",-36.1
1,"1,183.95","Nov 18,2021 02:39 PM","1,223.60","1,220.05","1,228.30","1,182.00",-36.1
1,"1,185.40","Nov 18,2021 02:40 PM","1,223.60","1,220.05","1,228.30","1,182.00",-34.65
1,"1,186.15","Nov 18,2021 02:40 PM","1,223.60","1,220.05","1,228.30","1,182.00",-33.9
1,"1,185.95","Nov 18,2021 02:41 PM","1,223.60","1,220.05","1,228.30","1,182.00",-34.1
1,"1,185.70","Nov 18,2021 02:41 PM","1,223.60","1,220.05","1,228.30","1,182.00",-34.35
1,"1,186.00","Nov 18,2021 02:42 PM","1,223.60","1,220.05","1,228.30","1,182.00",-34.05
1,"1,185.85","Nov 18,2021 02:42 PM","1,223.60","1,220.05","1,228.30","1,182.00",-34.2
1,"1,185.95","Nov 18,2021 02:43 PM","1,223.60","1,220.05","1,228.30","1,182.00",-34.1
1,"1,186.00","Nov 18,2021 02:44 PM","1,223.60","1,220.05","1,228.30","1,182.00",-34.05
1,"1,187.15","Nov 18,2021 02:44 PM","1,223.60","1,220.05","1,228.30","1,182.00",-32.9
1,"1,187.05","Nov 18,2021 02:45 PM","1,223.60","1,220.05","1,228.30","1,182.00",-33
1,"1,188.10","Nov 18,2021 02:45 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31.95
1,"1,188.05","Nov 18,2021 02:46 PM","1,223.60","1,220.05","1,228.30","1,182.00",-32
1,"1,189.80","Nov 18,2021 02:46 PM","1,223.60","1,220.05","1,228.30","1,182.00",-30.25
1,"1,189.80","Nov 18,2021 02:47 PM","1,223.60","1,220.05","1,228.30","1,182.00",-30.25
1,"1,188.65","Nov 18,2021 02:48 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31.4
1,"1,188.60","Nov 18,2021 02:48 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31.45
1,"1,189.60","Nov 18,2021 02:49 PM","1,223.60","1,220.05","1,228.30","1,182.00",-30.45
1,"1,189.50","Nov 18,2021 02:49 PM","1,223.60","1,220.05","1,228.30","1,182.00",-30.55
1,"1,187.70","Nov 18,2021 02:50 PM","1,223.60","1,220.05","1,228.30","1,182.00",-32.35
1,"1,187.45","Nov 18,2021 02:50 PM","1,223.60","1,220.05","1,228.30","1,182.00",-32.6
1,"1,188.00","Nov 18,2021 02:51 PM","1,223.60","1,220.05","1,228.30","1,182.00",-32.05
1,"1,188.95","Nov 18,2021 02:51 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31.1
1,"1,188.60","Nov 18,2021 02:52 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31.45
1,"1,188.35","Nov 18,2021 02:52 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31.7
1,"1,187.70","Nov 18,2021 02:53 PM","1,223.60","1,220.05","1,228.30","1,182.00",-32.35
1,"1,188.25","Nov 18,2021 02:53 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31.8
1,"1,189.30","Nov 18,2021 02:54 PM","1,223.60","1,220.05","1,228.30","1,182.00",-30.75
1,"1,189.05","Nov 18,2021 02:54 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31
1,"1,188.85","Nov 18,2021 02:55 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31.2
1,"1,189.00","Nov 18,2021 02:55 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31.05
1,"1,188.30","Nov 18,2021 02:56 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31.75
1,"1,188.05","Nov 18,2021 02:56 PM","1,223.60","1,220.05","1,228.30","1,182.00",-32
1,"1,188.60","Nov 18,2021 02:57 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31.45
1,"1,188.65","Nov 18,2021 02:57 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31.4
1,"1,188.65","Nov 18,2021 02:58 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31.4
1,"1,188.40","Nov 18,2021 02:58 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31.65
1,"1,188.65","Nov 18,2021 02:59 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31.4
1,"1,188.90","Nov 18,2021 02:59 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31.15
1,"1,189.95","Nov 18,2021 03:00 PM","1,223.60","1,220.05","1,228.30","1,182.00",-30.1
1,"1,190.15","Nov 18,2021 03:00 PM","1,223.60","1,220.05","1,228.30","1,182.00",-29.9
1,"1,190.65","Nov 18,2021 03:01 PM","1,223.60","1,220.05","1,228.30","1,182.00",-29.4
1,"1,190.65","Nov 18,2021 03:01 PM","1,223.60","1,220.05","1,228.30","1,182.00",-29.4
1,"1,190.00","Nov 18,2021 03:02 PM","1,223.60","1,220.05","1,228.30","1,182.00",-30.05
1,"1,189.55","Nov 18,2021 03:02 PM","1,223.60","1,220.05","1,228.30","1,182.00",-30.5
1,"1,188.05","Nov 18,2021 03:03 PM","1,223.60","1,220.05","1,228.30","1,182.00",-32
1,"1,188.05","Nov 18,2021 03:03 PM","1,223.60","1,220.05","1,228.30","1,182.00",-32
1,"1,188.65","Nov 18,2021 03:04 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31.4
1,"1,188.65","Nov 18,2021 03:04 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31.4
1,"1,187.50","Nov 18,2021 03:05 PM","1,223.60","1,220.05","1,228.30","1,182.00",-32.55
1,"1,187.30","Nov 18,2021 03:05 PM","1,223.60","1,220.05","1,228.30","1,182.00",-32.75
1,"1,186.30","Nov 18,2021 03:06 PM","1,223.60","1,220.05","1,228.30","1,182.00",-33.75
1,"1,186.45","Nov 18,2021 03:06 PM","1,223.60","1,220.05","1,228.30","1,182.00",-33.6
1,"1,187.75","Nov 18,2021 03:07 PM","1,223.60","1,220.05","1,228.30","1,182.00",-32.3
1,"1,187.70","Nov 18,2021 03:07 PM","1,223.60","1,220.05","1,228.30","1,182.00",-32.35
1,"1,186.70","Nov 18,2021 03:08 PM","1,223.60","1,220.05","1,228.30","1,182.00",-33.35
1,"1,186.70","Nov 18,2021 03:08 PM","1,223.60","1,220.05","1,228.30","1,182.00",-33.35
1,"1,186.95","Nov 18,2021 03:09 PM","1,223.60","1,220.05","1,228.30","1,182.00",-33.1
1,"1,187.00","Nov 18,2021 03:09 PM","1,223.60","1,220.05","1,228.30","1,182.00",-33.05
1,"1,188.15","Nov 18,2021 03:10 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31.9
1,"1,187.80","Nov 18,2021 03:10 PM","1,223.60","1,220.05","1,228.30","1,182.00",-32.25
1,"1,187.55","Nov 18,2021 03:11 PM","1,223.60","1,220.05","1,228.30","1,182.00",-32.5
1,"1,187.95","Nov 18,2021 03:11 PM","1,223.60","1,220.05","1,228.30","1,182.00",-32.1
1,"1,187.80","Nov 18,2021 03:12 PM","1,223.60","1,220.05","1,228.30","1,182.00",-32.25
1,"1,187.80","Nov 18,2021 03:12 PM","1,223.60","1,220.05","1,228.30","1,182.00",-32.25
1,"1,187.00","Nov 18,2021 03:13 PM","1,223.60","1,220.05","1,228.30","1,182.00",-33.05
1,"1,186.60","Nov 18,2021 03:14 PM","1,223.60","1,220.05","1,228.30","1,182.00",-33.45
1,"1,186.15","Nov 18,2021 03:15 PM","1,223.60","1,220.05","1,228.30","1,182.00",-33.9
1,"1,187.50","Nov 18,2021 03:16 PM","1,223.60","1,220.05","1,228.30","1,182.00",-32.55
1,"1,188.40","Nov 18,2021 03:17 PM","1,223.60","1,220.05","1,228.30","1,182.00",-31.65
1,"1,187.65","Nov 18,2021 03:18 PM","1,223.60","1,220.05","1,228.30","1,182.00",-32.4
1,"1,186.25","Nov 18,2021 03:19 PM","1,223.60","1,220.05","1,228.30","1,182.00",-33.8
1,"1,185.65","Nov 18,2021 03:20 PM","1,223.60","1,220.05","1,228.30","1,182.00",-34.4
1,"1,186.15","Nov 18,2021 03:21 PM","1,223.60","1,220.05","1,228.30","1,182.00",-33.9
1,"1,186.55","Nov 18,2021 03:22 PM","1,223.60","1,220.05","1,228.30","1,182.00",-33.5
1,"1,185.65","Nov 18,2021 03:23 PM","1,223.60","1,220.05","1,228.30","1,182.00",-34.4
1,"1,184.60","Nov 18,2021 03:24 PM","1,223.60","1,220.05","1,228.30","1,182.00",-35.45
1,"1,184.50","Nov 18,2021 03:25 PM","1,223.60","1,220.05","1,228.30","1,182.00",-35.55
1,"1,184.50","Nov 18,2021 03:26 PM","1,223.60","1,220.05","1,228.30","1,182.00",-35.55
1,"1,184.00","Nov 18,2021 03:27 PM","1,223.60","1,220.05","1,228.30","1,182.00",-36.05
1,"1,186.60","Nov 18,2021 03:59 PM","1,223.60","1,220.05","1,228.30","1,182.00",-33.45
1,"1,181.80","Nov 22,2021 09:40 AM","1,188.10","1,186.60","1,194.95","1,166.00",-4.8
1,"1,182.80","Nov 22,2021 09:41 AM","1,188.10","1,186.60","1,194.95","1,166.00",-3.8
1,"1,182.05","Nov 22,2021 09:42 AM","1,188.10","1,186.60","1,194.95","1,166.00",-4.55
1,"1,183.25","Nov 22,2021 09:43 AM","1,188.10","1,186.60","1,194.95","1,166.00",-3.35
1,"1,183.65","Nov 22,2021 09:44 AM","1,188.10","1,186.60","1,194.95","1,166.00",-2.95
1,"1,183.50","Nov 22,2021 09:45 AM","1,188.10","1,186.60","1,194.95","1,166.00",-3.1
1,"1,182.00","Nov 22,2021 09:46 AM","1,188.10","1,186.60","1,194.95","1,166.00",-4.6
1,"1,188.50","Nov 22,2021 09:47 AM","1,188.10","1,186.60","1,194.95","1,166.00",1.900.16
1,"1,194.50","Nov 22,2021 09:48 AM","1,188.10","1,186.60","1,195.00","1,166.00",7.900.67
1,"1,195.60","Nov 22,2021 09:49 AM","1,188.10","1,186.60","1,196.70","1,166.00",9.000.76
1,"1,194.20","Nov 22,2021 09:50 AM","1,188.10","1,186.60","1,196.70","1,166.00",7.600.64
1,"1,191.80","Nov 22,2021 09:51 AM","1,188.10","1,186.60","1,196.80","1,166.00",5.200.44
1,"1,195.95","Nov 22,2021 09:52 AM","1,188.10","1,186.60","1,196.80","1,166.00",9.350.79
1,"1,194.55","Nov 22,2021 09:53 AM","1,188.10","1,186.60","1,196.80","1,166.00",7.950.67
1,"1,191.50","Nov 22,2021 09:54 AM","1,188.10","1,186.60","1,196.80","1,166.00",4.900.41
1,"1,191.00","Nov 22,2021 09:55 AM","1,188.10","1,186.60","1,196.80","1,166.00",4.400.37
1,"1,192.90","Nov 22,2021 09:56 AM","1,188.10","1,186.60","1,196.80","1,166.00",6.300.53
1,"1,193.65","Nov 22,2021 09:57 AM","1,188.10","1,186.60","1,196.80","1,166.00",7.050.59
1,"1,194.00","Nov 22,2021 09:58 AM","1,188.10","1,186.60","1,196.80","1,166.00",7.400.62
1,"1,192.25","Nov 22,2021 09:59 AM","1,188.10","1,186.60","1,196.80","1,166.00",5.650.48
1,"1,189.50","Nov 22,2021 10:00 AM","1,188.10","1,186.60","1,196.80","1,166.00",2.900.24
1,"1,192.00","Nov 22,2021 10:01 AM","1,188.10","1,186.60","1,196.80","1,166.00",5.400.46
1,"1,190.00","Nov 22,2021 10:02 AM","1,188.10","1,186.60","1,196.80","1,166.00",3.400.29
1,"1,189.70","Nov 22,2021 10:03 AM","1,188.10","1,186.60","1,196.80","1,166.00",3.100.26
1,"1,191.70","Nov 22,2021 10:04 AM","1,188.10","1,186.60","1,196.80","1,166.00",5.100.43
1,"1,188.20","Nov 22,2021 10:05 AM","1,188.10","1,186.60","1,196.80","1,166.00",1.600.13
1,"1,189.25","Nov 22,2021 10:06 AM","1,188.10","1,186.60","1,196.80","1,166.00",2.650.22
1,"1,188.00","Nov 22,2021 10:07 AM","1,188.10","1,186.60","1,196.80","1,166.00",1.400.12
1,"1,188.00","Nov 22,2021 10:07 AM","1,188.10","1,186.60","1,196.80","1,166.00",1.400.12
1,"1,187.70","Nov 22,2021 10:08 AM","1,188.10","1,186.60","1,196.80","1,166.00",1.100.09
1,"1,187.35","Nov 22,2021 10:08 AM","1,188.10","1,186.60","1,196.80","1,166.00",0.750.06
1,"1,190.05","Nov 22,2021 10:09 AM","1,188.10","1,186.60","1,196.80","1,166.00",3.450.29
1,"1,188.80","Nov 22,2021 10:09 AM","1,188.10","1,186.60","1,196.80","1,166.00",2.200.19
1,"1,186.35","Nov 22,2021 10:10 AM","1,188.10","1,186.60","1,196.80","1,166.00",-0.25
1,"1,187.05","Nov 22,2021 10:11 AM","1,188.10","1,186.60","1,196.80","1,166.00",0.450.04
1,"1,188.70","Nov 22,2021 10:11 AM","1,188.10","1,186.60","1,196.80","1,166.00",2.100.18
1,"1,188.70","Nov 22,2021 10:11 AM","1,188.10","1,186.60","1,196.80","1,166.00",2.100.18
1,"1,187.80","Nov 22,2021 10:11 AM","1,188.10","1,186.60","1,196.80","1,166.00",1.200.10
1,"1,189.00","Nov 22,2021 10:12 AM","1,188.10","1,186.60","1,196.80","1,166.00",2.400.20
1,"1,189.50","Nov 22,2021 10:12 AM","1,188.10","1,186.60","1,196.80","1,166.00",2.900.24
1,"1,189.10","Nov 22,2021 10:12 AM","1,188.10","1,186.60","1,196.80","1,166.00",2.500.21
1,"1,189.60","Nov 22,2021 10:12 AM","1,188.10","1,186.60","1,196.80","1,166.00",3.000.25
1,"1,190.25","Nov 22,2021 10:13 AM","1,188.10","1,186.60","1,196.80","1,166.00",3.650.31
1,"1,190.00","Nov 22,2021 10:13 AM","1,188.10","1,186.60","1,196.80","1,166.00",3.400.29
1,"1,190.20","Nov 22,2021 10:13 AM","1,188.10","1,186.60","1,196.80","1,166.00",3.600.30
1,"1,189.90","Nov 22,2021 10:13 AM","1,188.10","1,186.60","1,196.80","1,166.00",3.300.28
1,"1,189.20","Nov 22,2021 10:14 AM","1,188.10","1,186.60","1,196.80","1,166.00",2.600.22
1,"1,189.30","Nov 22,2021 10:14 AM","1,188.10","1,186.60","1,196.80","1,166.00",2.700.23
1,"1,189.50","Nov 22,2021 10:14 AM","1,188.10","1,186.60","1,196.80","1,166.00",2.900.24
1,"1,189.10","Nov 22,2021 10:14 AM","1,188.10","1,186.60","1,196.80","1,166.00",2.500.21
1,"1,188.40","Nov 22,2021 10:15 AM","1,188.10","1,186.60","1,196.80","1,166.00",1.800.15
1,"1,190.65","Nov 22,2021 10:15 AM","1,188.10","1,186.60","1,196.80","1,166.00",4.050.34
1,"1,190.65","Nov 22,2021 10:15 AM","1,188.10","1,186.60","1,196.80","1,166.00",4.050.34
1,"1,192.45","Nov 22,2021 10:15 AM","1,188.10","1,186.60","1,196.80","1,166.00",5.850.49
1,"1,193.45","Nov 22,2021 10:16 AM","1,188.10","1,186.60","1,196.80","1,166.00",6.850.58
1,"1,193.00","Nov 22,2021 10:16 AM","1,188.10","1,186.60","1,196.80","1,166.00",6.400.54
1,"1,193.00","Nov 22,2021 10:16 AM","1,188.10","1,186.60","1,196.80","1,166.00",6.400.54
1,"1,193.25","Nov 22,2021 10:16 AM","1,188.10","1,186.60","1,196.80","1,166.00",6.650.56
1,"1,193.10","Nov 22,2021 10:17 AM","1,188.10","1,186.60","1,196.80","1,166.00",6.500.55
1,"1,194.15","Nov 22,2021 10:17 AM","1,188.10","1,186.60","1,196.80","1,166.00",7.550.64
1,"1,194.15","Nov 22,2021 10:17 AM","1,188.10","1,186.60","1,196.80","1,166.00",7.550.64
1,"1,194.70","Nov 22,2021 10:17 AM","1,188.10","1,186.60","1,196.80","1,166.00",8.100.68
1,"1,194.05","Nov 22,2021 10:18 AM","1,188.10","1,186.60","1,196.80","1,166.00",7.450.63
1,"1,193.80","Nov 22,2021 10:18 AM","1,188.10","1,186.60","1,196.80","1,166.00",7.200.61
1,"1,193.80","Nov 22,2021 10:18 AM","1,188.10","1,186.60","1,196.80","1,166.00",7.200.61
1,"1,192.65","Nov 22,2021 10:19 AM","1,188.10","1,186.60","1,196.80","1,166.00",6.050.51
1,"1,191.10","Nov 22,2021 10:19 AM","1,188.10","1,186.60","1,196.80","1,166.00",4.500.38
1,"1,191.30","Nov 22,2021 10:19 AM","1,188.10","1,186.60","1,196.80","1,166.00",4.700.40
1,"1,191.45","Nov 22,2021 10:19 AM","1,188.10","1,186.60","1,196.80","1,166.00",4.850.41
1,"1,190.80","Nov 22,2021 10:20 AM","1,188.10","1,186.60","1,196.80","1,166.00",4.200.35
1,"1,190.10","Nov 22,2021 10:20 AM","1,188.10","1,186.60","1,196.80","1,166.00",3.500.29
1,"1,188.50","Nov 22,2021 10:20 AM","1,188.10","1,186.60","1,196.80","1,166.00",1.900.16
1,"1,189.00","Nov 22,2021 10:20 AM","1,188.10","1,186.60","1,196.80","1,166.00",2.400.20
1,"1,188.50","Nov 22,2021 10:21 AM","1,188.10","1,186.60","1,196.80","1,166.00",1.900.16
1,"1,188.45","Nov 22,2021 10:21 AM","1,188.10","1,186.60","1,196.80","1,166.00",1.850.16
1,"1,187.10","Nov 22,2021 10:21 AM","1,188.10","1,186.60","1,196.80","1,166.00",0.500.04
1,"1,187.10","Nov 22,2021 10:22 AM","1,188.10","1,186.60","1,196.80","1,166.00",0.500.04
1,"1,187.10","Nov 22,2021 10:22 AM","1,188.10","1,186.60","1,196.80","1,166.00",0.500.04
1,"1,187.65","Nov 22,2021 10:22 AM","1,188.10","1,186.60","1,196.80","1,166.00",1.050.09
1,"1,187.45","Nov 22,2021 10:22 AM","1,188.10","1,186.60","1,196.80","1,166.00",0.850.07
1,"1,187.35","Nov 22,2021 10:23 AM","1,188.10","1,186.60","1,196.80","1,166.00",0.750.06
1,"1,186.95","Nov 22,2021 10:23 AM","1,188.10","1,186.60","1,196.80","1,166.00",0.350.03
1,"1,185.60","Nov 22,2021 10:23 AM","1,188.10","1,186.60","1,196.80","1,166.00",-1
1,"1,181.95","Nov 22,2021 10:23 AM","1,188.10","1,186.60","1,196.80","1,166.00",-4.65
1,"1,181.45","Nov 22,2021 10:24 AM","1,188.10","1,186.60","1,196.80","1,166.00",-5.15
1,"1,181.70","Nov 22,2021 10:24 AM","1,188.10","1,186.60","1,196.80","1,166.00",-4.9
1,"1,182.55","Nov 22,2021 10:24 AM","1,188.10","1,186.60","1,196.80","1,166.00",-4.05
1,"1,183.65","Nov 22,2021 10:24 AM","1,188.10","1,186.60","1,196.80","1,166.00",-2.95
1,"1,184.05","Nov 22,2021 10:25 AM","1,188.10","1,186.60","1,196.80","1,166.00",-2.55
1,"1,184.45","Nov 22,2021 10:25 AM","1,188.10","1,186.60","1,196.80","1,166.00",-2.15
1,"1,184.90","Nov 22,2021 10:25 AM","1,188.10","1,186.60","1,196.80","1,166.00",-1.7
