lat,lon,timezone,timezone_offset,current.dt,current.sunrise,current.sunset,current.temp,current.feels_like,current.pressure,current.humidity,current.dew_point,current.uvi,current.clouds,current.visibility,current.wind_speed,current.wind_deg,current.weather.id,current.weather.main,current.weather.description,current.weather.icon,minutely.dt,minutely.precipitation
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636982700,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636982760,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636982820,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636982880,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636982940,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636983000,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636983060,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636983120,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636983180,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636983240,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636983300,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636983360,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636983420,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636983480,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636983540,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636983600,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636983660,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636983720,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636983780,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636983840,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636983900,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636983960,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636984020,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636984080,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636984140,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636984200,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636984260,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636984320,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636984380,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636984440,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636984500,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636984560,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636984620,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636984680,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636984740,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636984800,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636984860,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636984920,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636984980,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636985040,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636985100,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636985160,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636985220,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636985280,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636985340,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636985400,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636985460,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636985520,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636985580,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636985640,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636985700,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636985760,0
17.38,78.48,Asia/Kolkata,19800,1636982164,1636937466,1636978226,298.41,299.03,1010,78,294.3,0,40,5000,2.06,100,721,Haze,haze,50n,1636985820,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636985760,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636985820,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636985880,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636985940,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636986000,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636986060,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636986120,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636986180,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636986240,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636986300,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636986360,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636986420,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636986480,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636986540,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636986600,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636986660,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636986720,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636986780,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636986840,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636986900,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636986960,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636987020,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636987080,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636987140,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636987200,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636987260,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636987320,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636987380,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636987440,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636987500,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636987560,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636987620,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636987680,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636987740,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636987800,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636987860,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636987920,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636987980,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636988040,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636988100,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636988160,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636988220,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636988280,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636988340,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636988400,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636988460,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636988520,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636988580,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636988640,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636988700,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636988760,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636988820,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636988880,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636988940,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636989000,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636989060,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636989120,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636989180,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636989240,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636989300,0
17.38,78.48,Asia/Kolkata,19800,1636985753,1636937466,1636978226,297.41,298.19,1011,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636989360,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636989420,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636989480,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636989540,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636989600,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636989660,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636989720,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636989780,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636989840,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636989900,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636989960,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636990020,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636990080,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636990140,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636990200,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636990260,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636990320,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636990380,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636990440,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636990500,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636990560,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636990620,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636990680,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636990740,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636990800,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636990860,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636990920,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636990980,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636991040,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636991100,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636991160,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636991220,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636991280,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636991340,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636991400,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636991460,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636991520,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636991580,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636991640,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636991700,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636991760,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636991820,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636991880,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636991940,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636992000,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636992060,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636992120,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636992180,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636992240,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636992300,0
