name,region,country,lat,lon,last_updated_epoch,last_updated,temp_c,wind_mph,wind_degree,wind_dir,pressure_mb,precip_mm,humidity,cloud,rain_chances
Cochin,Kerala,India,9.97,76.23,1637106300,17-11-2021 05:15,24,3.8,110,ESE,1007,0.1,94,75,low
Cochin,Kerala,India,9.97,76.23,1637108100,17-11-2021 05:45,24,3.8,110,ESE,1007,0.1,94,75,low
Cochin,Kerala,India,9.97,76.23,1637109000,17-11-2021 06:00,24,3.8,110,ESE,1007,0.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1637109000,17-11-2021 06:00,24,3.8,110,ESE,1007,0.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1637109900,17-11-2021 06:15,24.2,5.4,111,ESE,1008,0.3,91,73,low
Cochin,Kerala,India,9.97,76.23,1637111700,17-11-2021 06:45,24.2,5.4,111,ESE,1008,0.3,91,73,low
Cochin,Kerala,India,9.97,76.23,1637111700,17-11-2021 06:45,24.2,5.4,111,ESE,1008,0.3,91,73,low
Cochin,Kerala,India,9.97,76.23,1637112600,17-11-2021 07:00,24.2,5.4,113,ESE,1008,0,91,39,low
Cochin,Kerala,India,9.97,76.23,1637110800,17-11-2021 06:30,24,3.8,110,ESE,1009,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637110800,17-11-2021 06:30,24,3.8,110,ESE,1009,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637116200,17-11-2021 08:00,24,4.3,110,ESE,1009,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637116200,17-11-2021 08:00,24,4.3,110,ESE,1009,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637117100,17-11-2021 08:15,25,5.6,110,ESE,1009,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637114400,17-11-2021 07:30,25,5.6,110,ESE,1009,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637119800,17-11-2021 09:00,26,5.6,90,E,1010,0,89,50,low
Cochin,Kerala,India,9.97,76.23,1637119800,17-11-2021 09:00,26,5.6,90,E,1010,0,89,50,low
Cochin,Kerala,India,9.97,76.23,1637120700,17-11-2021 09:15,27,3.8,110,ESE,1010,0,79,50,low
Cochin,Kerala,India,9.97,76.23,1637118000,17-11-2021 08:30,27,3.8,110,ESE,1010,0,79,50,low
Cochin,Kerala,India,9.97,76.23,1637123400,17-11-2021 10:00,28,3.8,90,E,1010,0,79,50,low
Cochin,Kerala,India,9.97,76.23,1637123400,17-11-2021 10:00,28,3.8,90,E,1010,0,79,50,low
Cochin,Kerala,India,9.97,76.23,1637121600,17-11-2021 09:30,28,3.8,90,E,1010,0,74,25,low
Cochin,Kerala,India,9.97,76.23,1637121600,17-11-2021 09:30,28,3.8,90,E,1010,0,74,25,low
Cochin,Kerala,India,9.97,76.23,1637126100,17-11-2021 10:45,30,3.8,90,E,1010,0,70,25,low
Cochin,Kerala,India,9.97,76.23,1637127000,17-11-2021 11:00,30,3.8,90,E,1010,0,70,25,low
Cochin,Kerala,India,9.97,76.23,1637125200,17-11-2021 10:30,30,2.5,290,WNW,1009,0,70,25,low
Cochin,Kerala,India,9.97,76.23,1637129700,17-11-2021 11:45,30,2.5,190,S,1009,0,66,25,low
Cochin,Kerala,India,9.97,76.23,1637129700,17-11-2021 11:45,30,2.5,190,S,1009,0,66,25,low
Cochin,Kerala,India,9.97,76.23,1637131500,17-11-2021 12:15,31,3.8,240,WSW,1009,0,63,25,low
Cochin,Kerala,India,9.97,76.23,1637128800,17-11-2021 11:30,31,3.8,240,WSW,1009,0,63,25,low
Cochin,Kerala,India,9.97,76.23,1637128800,17-11-2021 11:30,31,3.8,240,WSW,1009,0,63,25,low
Cochin,Kerala,India,9.97,76.23,1637134200,17-11-2021 13:00,31,3.8,270,W,1008,0,63,25,low
Cochin,Kerala,India,9.97,76.23,1637134200,17-11-2021 13:00,31,3.8,270,W,1008,0,63,25,low
Cochin,Kerala,India,9.97,76.23,1637132400,17-11-2021 12:30,32,6.9,290,WNW,1008,0,59,25,low
Cochin,Kerala,India,9.97,76.23,1637136900,17-11-2021 13:45,31,3.8,240,WSW,1007,0,63,50,low
Cochin,Kerala,India,9.97,76.23,1637136900,17-11-2021 13:45,31,3.8,240,WSW,1007,0,63,50,low
Cochin,Kerala,India,9.97,76.23,1637137800,17-11-2021 14:00,31,3.8,240,WSW,1007,0,63,50,low
Cochin,Kerala,India,9.97,76.23,1637136000,17-11-2021 13:30,31,9.4,280,W,1006,0,63,50,low
Cochin,Kerala,India,9.97,76.23,1637140500,17-11-2021 14:45,31,9.4,280,W,1006,0,63,50,low
Cochin,Kerala,India,9.97,76.23,1637141400,17-11-2021 15:00,31,9.4,280,W,1006,0,63,50,low
Cochin,Kerala,India,9.97,76.23,1637142300,17-11-2021 15:15,30,9.4,280,W,1006,0,66,75,low
Cochin,Kerala,India,9.97,76.23,1637139600,17-11-2021 14:30,30,9.4,280,W,1006,0,66,75,low
Cochin,Kerala,India,9.97,76.23,1637144100,17-11-2021 15:45,30,9.4,280,W,1006,0,66,75,low
Cochin,Kerala,India,9.97,76.23,1637145000,17-11-2021 16:00,29,9.4,270,W,1006,0,70,75,low
Cochin,Kerala,India,9.97,76.23,1637145900,17-11-2021 16:15,29,11.9,270,W,1006,0,70,75,low
Cochin,Kerala,India,9.97,76.23,1637143200,17-11-2021 15:30,29,11.9,270,W,1006,0,70,75,low
Cochin,Kerala,India,9.97,76.23,1637147700,17-11-2021 16:45,28,6.9,270,W,1006,0,74,75,low
Cochin,Kerala,India,9.97,76.23,1637148600,17-11-2021 17:00,28,6.9,270,W,1006,0,74,75,low
Cochin,Kerala,India,9.97,76.23,1637148600,17-11-2021 17:00,28,6.9,270,W,1006,0,74,75,low
Cochin,Kerala,India,9.97,76.23,1637146800,17-11-2021 16:30,27,6.9,270,W,1006,0,84,75,low
Cochin,Kerala,India,9.97,76.23,1637151300,17-11-2021 17:45,27,2.5,250,WSW,1007,0,89,75,low
Cochin,Kerala,India,9.97,76.23,1637152200,17-11-2021 18:00,27,2.5,250,WSW,1007,0.1,89,75,low
Cochin,Kerala,India,9.97,76.23,1637152200,17-11-2021 18:00,27,2.5,250,WSW,1007,0.1,89,75,low
Cochin,Kerala,India,9.97,76.23,1637150400,17-11-2021 17:30,27,2.5,330,NNW,1007,0.1,89,75,low
Cochin,Kerala,India,9.97,76.23,1637154900,17-11-2021 18:45,27,2.5,330,NNW,1008,0.1,89,75,low
Cochin,Kerala,India,9.97,76.23,1637154900,17-11-2021 18:45,27,2.5,330,NNW,1008,0.1,89,75,low
Cochin,Kerala,India,9.97,76.23,1637155800,17-11-2021 19:00,27,2.5,330,NNW,1008,0,89,75,low
Cochin,Kerala,India,9.97,76.23,1637156700,17-11-2021 19:15,26,2.5,230,SW,1008,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637154000,17-11-2021 18:30,26,2.5,230,SW,1008,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637158500,17-11-2021 19:45,26,2.5,250,WSW,1009,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637160300,17-11-2021 20:15,26,2.5,30,NNE,1009,0.1,94,75,low
Cochin,Kerala,India,9.97,76.23,1637157600,17-11-2021 19:30,26,2.5,30,NNE,1009,0.1,94,75,low
Cochin,Kerala,India,9.97,76.23,1637162100,17-11-2021 20:45,27,2.5,30,NNE,1010,0.9,94,75,low
Cochin,Kerala,India,9.97,76.23,1637162100,17-11-2021 20:45,27,2.5,30,NNE,1010,0.9,94,75,low
Cochin,Kerala,India,9.97,76.23,1637163900,17-11-2021 21:15,27,6.9,40,NE,1010,3.4,89,75,medium
Cochin,Kerala,India,9.97,76.23,1637161200,17-11-2021 20:30,27,6.9,40,NE,1010,3.4,89,75,medium
Cochin,Kerala,India,9.97,76.23,1637165700,17-11-2021 21:45,27,6.9,40,NE,1010,3.4,89,75,medium
Cochin,Kerala,India,9.97,76.23,1637166600,17-11-2021 22:00,27,6.9,40,NE,1010,0.8,89,75,low
Cochin,Kerala,India,9.97,76.23,1637167500,17-11-2021 22:15,27,6.9,70,ENE,1010,0.8,89,75,low
Cochin,Kerala,India,9.97,76.23,1637164800,17-11-2021 21:30,27,6.9,70,ENE,1010,0.8,89,75,low
Cochin,Kerala,India,9.97,76.23,1637169300,17-11-2021 22:45,27,6.9,70,ENE,1010,0.8,89,75,low
Cochin,Kerala,India,9.97,76.23,1637170200,17-11-2021 23:00,27,6.9,70,ENE,1010,0.8,89,75,low
Cochin,Kerala,India,9.97,76.23,1637170200,17-11-2021 23:00,25.8,1.8,81,E,1010,0.8,85,63,low
Cochin,Kerala,India,9.97,76.23,1637168400,17-11-2021 22:30,26,4.3,70,ENE,1010,0.8,94,75,low
Cochin,Kerala,India,9.97,76.23,1637168400,17-11-2021 22:30,26,4.3,70,ENE,1010,0.8,94,75,low
Cochin,Kerala,India,9.97,76.23,1637173800,18-11-2021 00:00,25,4.3,60,ENE,1010,1,100,75,low
Cochin,Kerala,India,9.97,76.23,1637173800,18-11-2021 00:00,25,4.3,60,ENE,1010,1,100,75,low
Cochin,Kerala,India,9.97,76.23,1637172000,17-11-2021 23:30,25,4.3,60,ENE,1010,1,100,75,low
Cochin,Kerala,India,9.97,76.23,1637176500,18-11-2021 00:45,25,4.3,60,ENE,1010,1,100,75,low
Cochin,Kerala,India,9.97,76.23,1637177400,18-11-2021 01:00,25,4.3,60,ENE,1010,1,100,75,low
Cochin,Kerala,India,9.97,76.23,1637177400,18-11-2021 01:00,25,4.3,60,ENE,1010,1,100,75,low
Cochin,Kerala,India,9.97,76.23,1637175600,18-11-2021 00:30,25,2.5,90,E,1009,1,100,75,low
Cochin,Kerala,India,9.97,76.23,1637180100,18-11-2021 01:45,25,2.5,90,E,1009,1,100,75,low
Cochin,Kerala,India,9.97,76.23,1637181000,18-11-2021 02:00,25,2.5,90,E,1009,0.6,100,75,low
Cochin,Kerala,India,9.97,76.23,1637181900,18-11-2021 02:15,25,0,0,N,1008,0.6,100,75,low
Cochin,Kerala,India,9.97,76.23,1637179200,18-11-2021 01:30,25,0,0,N,1008,0.6,100,75,low
Cochin,Kerala,India,9.97,76.23,1637183700,18-11-2021 02:45,24,0,0,N,1007,0.4,100,75,low
Cochin,Kerala,India,9.97,76.23,1637184600,18-11-2021 03:00,24,0,0,N,1007,1.6,100,75,low
Cochin,Kerala,India,9.97,76.23,1637185500,18-11-2021 03:15,24,0,0,N,1007,1.6,100,75,low
Cochin,Kerala,India,9.97,76.23,1637182800,18-11-2021 02:30,24,0,0,N,1007,1.6,100,75,low
Cochin,Kerala,India,9.97,76.23,1637187300,18-11-2021 03:45,24,2.5,280,W,1007,1.6,100,75,low
Cochin,Kerala,India,9.97,76.23,1637188200,18-11-2021 04:00,24,2.5,280,W,1007,0.3,100,75,low
Cochin,Kerala,India,9.97,76.23,1637189100,18-11-2021 04:15,24,2.5,90,E,1006,0.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1637186400,18-11-2021 03:30,24,2.5,90,E,1006,0.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1637186400,18-11-2021 03:30,24,2.5,90,E,1006,0.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1637191800,18-11-2021 05:00,24,2.5,90,E,1006,0.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1637192700,18-11-2021 05:15,24,2.5,110,ESE,1006,0.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1637190000,18-11-2021 04:30,24,2.5,110,ESE,1006,0.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1637194500,18-11-2021 05:45,24,2.5,110,ESE,1006,0.3,94,75,low
Cochin,Kerala,India,9.97,76.23,1637195400,18-11-2021 06:00,24,2.5,110,ESE,1006,1,94,75,low
Cochin,Kerala,India,9.97,76.23,1637195400,18-11-2021 06:00,24,2.5,110,ESE,1006,1,94,75,low
Cochin,Kerala,India,9.97,76.23,1637193600,18-11-2021 05:30,24.8,2.7,37,NE,1007,1,87,80,low
Cochin,Kerala,India,9.97,76.23,1637198100,18-11-2021 06:45,23,0,0,N,1007,1,94,75,low
Cochin,Kerala,India,9.97,76.23,1637199000,18-11-2021 07:00,23,0,0,N,1007,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637199900,18-11-2021 07:15,23,0,0,N,1007,0,100,75,low
Cochin,Kerala,India,9.97,76.23,1637197200,18-11-2021 06:30,23,0,0,N,1007,0,100,75,low
Cochin,Kerala,India,9.97,76.23,1637201700,18-11-2021 07:45,24,0,0,N,1008,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637202600,18-11-2021 08:00,24,0,0,N,1008,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637202600,18-11-2021 08:00,24,0,0,N,1008,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637200800,18-11-2021 07:30,25,4.3,60,ENE,1009,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637205300,18-11-2021 08:45,26,2.5,90,E,1009,0,89,75,low
Cochin,Kerala,India,9.97,76.23,1637206200,18-11-2021 09:00,26,2.5,90,E,1009,0,89,75,low
Cochin,Kerala,India,9.97,76.23,1637207100,18-11-2021 09:15,26,2.5,70,ENE,1009,0,89,75,low
Cochin,Kerala,India,9.97,76.23,1637204400,18-11-2021 08:30,26,2.5,70,ENE,1009,0,89,75,low
Cochin,Kerala,India,9.97,76.23,1637204400,18-11-2021 08:30,26,2.5,70,ENE,1009,0,89,75,low
Cochin,Kerala,India,9.97,76.23,1637209800,18-11-2021 10:00,28,2.5,110,ESE,1009,0,74,75,low
Cochin,Kerala,India,9.97,76.23,1637209800,18-11-2021 10:00,28,2.5,110,ESE,1009,0,74,75,low
Cochin,Kerala,India,9.97,76.23,1637208000,18-11-2021 09:30,29,0,0,N,1009,0,70,75,low
Cochin,Kerala,India,9.97,76.23,1637212500,18-11-2021 10:45,29,0,0,N,1009,0,70,75,low
Cochin,Kerala,India,9.97,76.23,1637213400,18-11-2021 11:00,29,0,0,N,1009,0,70,75,low
Cochin,Kerala,India,9.97,76.23,1637214300,18-11-2021 11:15,29,3.8,350,N,1009,0,70,75,low
Cochin,Kerala,India,9.97,76.23,1637211600,18-11-2021 10:30,29,3.8,350,N,1009,0,70,75,low
Cochin,Kerala,India,9.97,76.23,1637216100,18-11-2021 11:45,30,3.8,350,N,1009,0,66,75,low
Cochin,Kerala,India,9.97,76.23,1637217000,18-11-2021 12:00,30,3.8,350,N,1009,0,66,75,low
Cochin,Kerala,India,9.97,76.23,1637217900,18-11-2021 12:15,29,8.1,320,NW,1008,0,70,75,low
Cochin,Kerala,India,9.97,76.23,1637215200,18-11-2021 11:30,29,8.1,320,NW,1008,0,70,75,low
Cochin,Kerala,India,9.97,76.23,1637219700,18-11-2021 12:45,29,6.9,320,NW,1007,0,70,75,low
Cochin,Kerala,India,9.97,76.23,1637220600,18-11-2021 13:00,29,6.9,320,NW,1007,0,70,75,low
Cochin,Kerala,India,9.97,76.23,1637221500,18-11-2021 13:15,30,5.6,330,NNW,1007,0,62,75,low
Cochin,Kerala,India,9.97,76.23,1637218800,18-11-2021 12:30,30,5.6,330,NNW,1007,0,62,75,low
Cochin,Kerala,India,9.97,76.23,1637223300,18-11-2021 13:45,30,5.6,330,NNW,1006,0,66,75,low
Cochin,Kerala,India,9.97,76.23,1637224200,18-11-2021 14:00,30,5.6,330,NNW,1006,0,66,75,low
Cochin,Kerala,India,9.97,76.23,1637225100,18-11-2021 14:15,30,9.4,330,NNW,1006,0,66,75,low
Cochin,Kerala,India,9.97,76.23,1637222400,18-11-2021 13:30,30,9.4,330,NNW,1006,0,66,75,low
Cochin,Kerala,India,9.97,76.23,1637226900,18-11-2021 14:45,28.3,8.9,289,WNW,1006,0,77,42,low
Cochin,Kerala,India,9.97,76.23,1637227800,18-11-2021 15:00,29,9.4,290,WNW,1005,0.7,70,75,low
Cochin,Kerala,India,9.97,76.23,1637228700,18-11-2021 15:15,29,9.4,290,WNW,1005,0.7,70,75,low
Cochin,Kerala,India,9.97,76.23,1637226000,18-11-2021 14:30,29,9.4,290,WNW,1005,0.7,70,75,low
Cochin,Kerala,India,9.97,76.23,1637230500,18-11-2021 15:45,29,9.4,290,WNW,1005,0.7,70,75,low
Cochin,Kerala,India,9.97,76.23,1637231400,18-11-2021 16:00,29,9.4,290,WNW,1005,0.3,70,75,low
Cochin,Kerala,India,9.97,76.23,1637232300,18-11-2021 16:15,29,9.4,320,NW,1005,0.3,70,75,low
Cochin,Kerala,India,9.97,76.23,1637229600,18-11-2021 15:30,29,9.4,320,NW,1005,0.3,70,75,low
Cochin,Kerala,India,9.97,76.23,1637234100,18-11-2021 16:45,28,5.6,320,NW,1005,0.3,74,75,low
Cochin,Kerala,India,9.97,76.23,1637235000,18-11-2021 17:00,28,5.6,320,NW,1005,0.3,74,75,low
Cochin,Kerala,India,9.97,76.23,1637235900,18-11-2021 17:15,28,5.6,320,NW,1005,0.3,74,75,low
Cochin,Kerala,India,9.97,76.23,1637233200,18-11-2021 16:30,27.6,10.3,298,WNW,1006,0.3,80,82,low
Cochin,Kerala,India,9.97,76.23,1637237700,18-11-2021 17:45,28,5.6,320,NW,1005,0.3,74,75,low
Cochin,Kerala,India,9.97,76.23,1637238600,18-11-2021 18:00,26.8,9.6,301,WNW,1006,2,83,55,low
Cochin,Kerala,India,9.97,76.23,1637239500,18-11-2021 18:15,27,5.6,320,NW,1005,2,84,75,low
Cochin,Kerala,India,9.97,76.23,1637236800,18-11-2021 17:30,27,5.6,320,NW,1005,2,84,75,low
Cochin,Kerala,India,9.97,76.23,1637241300,18-11-2021 18:45,27,3.8,320,NW,1005,2,84,75,low
Cochin,Kerala,India,9.97,76.23,1637242200,18-11-2021 19:00,27,3.8,320,NW,1005,0.3,84,75,low
Cochin,Kerala,India,9.97,76.23,1637243100,18-11-2021 19:15,27,3.8,320,NW,1006,0.3,84,75,low
Cochin,Kerala,India,9.97,76.23,1637240400,18-11-2021 18:30,27,3.8,320,NW,1006,0.3,84,75,low
Cochin,Kerala,India,9.97,76.23,1637244900,18-11-2021 19:45,26,0,0,N,1007,0.3,89,75,low
Cochin,Kerala,India,9.97,76.23,1637245800,18-11-2021 20:00,26,0,0,N,1007,0.2,89,75,low
Cochin,Kerala,India,9.97,76.23,1637246700,18-11-2021 20:15,26,0,0,N,1007,0.2,89,75,low
Cochin,Kerala,India,9.97,76.23,1637244000,18-11-2021 19:30,26,0,0,N,1007,0.2,89,75,low
Cochin,Kerala,India,9.97,76.23,1637248500,18-11-2021 20:45,26,0,0,N,1007,0.2,89,75,low
Cochin,Kerala,India,9.97,76.23,1637249400,18-11-2021 21:00,26,0,0,N,1007,1.6,89,75,low
Cochin,Kerala,India,9.97,76.23,1637250300,18-11-2021 21:15,26,0,0,N,1007,1.6,89,75,low
Cochin,Kerala,India,9.97,76.23,1637247600,18-11-2021 20:30,26,0,0,N,1007,1.6,89,75,low
Cochin,Kerala,India,9.97,76.23,1637252100,18-11-2021 21:45,26,3.8,110,ESE,1007,1.6,89,75,low
Cochin,Kerala,India,9.97,76.23,1637253000,18-11-2021 22:00,26,3.8,110,ESE,1007,0.4,89,75,low
Cochin,Kerala,India,9.97,76.23,1637253900,18-11-2021 22:15,26,3.8,160,SSE,1007,0.4,89,75,low
Cochin,Kerala,India,9.97,76.23,1637288100,19-11-2021 07:45,24,3.8,90,E,1006,0.9,100,100,low
Cochin,Kerala,India,9.97,76.23,1637289000,19-11-2021 08:00,24,3.8,90,E,1006,0,100,100,low
Cochin,Kerala,India,9.97,76.23,1637289900,19-11-2021 08:15,25,3.8,140,SE,1006,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637287200,19-11-2021 07:30,25,3.8,140,SE,1006,0,94,75,low
Cochin,Kerala,India,9.97,76.23,1637291700,19-11-2021 08:45,25,3.8,140,SE,1007,0,94,100,low
Cochin,Kerala,India,9.97,76.23,1637292600,19-11-2021 09:00,25,3.8,140,SE,1007,2.5,94,100,medium
Cochin,Kerala,India,9.97,76.23,1637290800,19-11-2021 08:30,26,4.3,140,SE,1007,2.5,89,100,medium
Cochin,Kerala,India,9.97,76.23,1637295300,19-11-2021 09:45,26,4.3,140,SE,1007,2.5,89,100,medium
Cochin,Kerala,India,9.97,76.23,1637296200,19-11-2021 10:00,27,4.3,140,SE,1007,0,89,75,low
Cochin,Kerala,India,9.97,76.23,1637296200,19-11-2021 10:00,27,4.3,140,SE,1007,0,89,75,low
Cochin,Kerala,India,9.97,76.23,1637297100,19-11-2021 10:15,27,3.8,140,SE,1006,0,89,75,low
Cochin,Kerala,India,9.97,76.23,1637298900,19-11-2021 10:45,27,4.3,40,NE,1006,0,94,100,low
Cochin,Kerala,India,9.97,76.23,1637299800,19-11-2021 11:00,27,4.3,40,NE,1006,1,94,100,low
Cochin,Kerala,India,9.97,76.23,1637299800,19-11-2021 11:00,27,4.3,40,NE,1006,1,94,100,low
Cochin,Kerala,India,9.97,76.23,1637300700,19-11-2021 11:15,26,3.8,50,NE,1006,1,94,75,low
Cochin,Kerala,India,9.97,76.23,1637298000,19-11-2021 10:30,26,3.8,50,NE,1006,1,94,75,low
Cochin,Kerala,India,9.97,76.23,1637302500,19-11-2021 11:45,25,4.3,140,SE,1006,1,94,100,low
Cochin,Kerala,India,9.97,76.23,1637303400,19-11-2021 12:00,25,4.3,140,SE,1006,0.7,94,100,low
Cochin,Kerala,India,9.97,76.23,1637304300,19-11-2021 12:15,26,3.8,50,NE,1005,0.7,94,75,low
Cochin,Kerala,India,9.97,76.23,1637306100,19-11-2021 12:45,27,5.6,250,WSW,1005,0.7,89,75,low
Cochin,Kerala,India,9.97,76.23,1637307000,19-11-2021 13:00,27,5.6,250,WSW,1005,1.9,89,75,low
Cochin,Kerala,India,9.97,76.23,1637307000,19-11-2021 13:00,27,5.6,250,WSW,1005,1.9,89,75,low
Cochin,Kerala,India,9.97,76.23,1637305200,19-11-2021 12:30,28,9.4,290,WNW,1004,1.9,84,75,low
Cochin,Kerala,India,9.97,76.23,1637309700,19-11-2021 13:45,28,11.9,300,WNW,1004,1.9,84,75,low
Cochin,Kerala,India,9.97,76.23,1637309700,19-11-2021 13:45,28,11.9,300,WNW,1004,1.9,84,75,low
Cochin,Kerala,India,9.97,76.23,1637311500,19-11-2021 14:15,28,11.9,300,WNW,1004,1,84,75,low
Cochin,Kerala,India,9.97,76.23,1637308800,19-11-2021 13:30,28,11.9,300,WNW,1004,1,84,75,low
Cochin,Kerala,India,9.97,76.23,1637313300,19-11-2021 14:45,27,10.5,280,W,1003,2,89,75,low
Cochin,Kerala,India,9.97,76.23,1637313300,19-11-2021 14:45,27,10.5,280,W,1003,2,89,75,low
Cochin,Kerala,India,9.97,76.23,1637314200,19-11-2021 15:00,27,10.5,280,W,1003,6,89,75,high
Cochin,Kerala,India,9.97,76.23,1637315100,19-11-2021 15:15,27,9.4,270,W,1003,6,89,75,high
Cochin,Kerala,India,9.97,76.23,1637312400,19-11-2021 14:30,27,9.4,270,W,1003,6,89,75,high
Cochin,Kerala,India,9.97,76.23,1637317800,19-11-2021 16:00,27,9.4,270,W,1002,1.8,89,75,low
Cochin,Kerala,India,9.97,76.23,1637318700,19-11-2021 16:15,27,9.4,280,W,1002,1.8,89,75,low
Cochin,Kerala,India,9.97,76.23,1637316000,19-11-2021 15:30,27,9.4,280,W,1002,1.8,89,75,low
Cochin,Kerala,India,9.97,76.23,1637320500,19-11-2021 16:45,27,12.5,280,W,1002,1.8,84,75,low
Cochin,Kerala,India,9.97,76.23,1637321400,19-11-2021 17:00,27,12.5,280,W,1002,2,84,75,low
Cochin,Kerala,India,9.97,76.23,1637322300,19-11-2021 17:15,27,8.1,270,W,1003,2,89,75,low
Cochin,Kerala,India,9.97,76.23,1637322300,19-11-2021 17:15,27,8.1,270,W,1003,2,89,75,low
Cochin,Kerala,India,9.97,76.23,1637319600,19-11-2021 16:30,27,8.1,270,W,1003,2,89,75,low
Cochin,Kerala,India,9.97,76.23,1637325000,19-11-2021 18:00,26,3.8,260,W,1003,10.9,94,75,high
Cochin,Kerala,India,9.97,76.23,1637325000,19-11-2021 18:00,26,3.8,260,W,1003,10.9,94,75,high
Cochin,Kerala,India,9.97,76.23,1637323200,19-11-2021 17:30,26,4.3,260,W,1003,10.9,89,75,high
Cochin,Kerala,India,9.97,76.23,1637327700,19-11-2021 18:45,26,4.3,260,W,1003,10.9,89,75,high
Cochin,Kerala,India,9.97,76.23,1637327700,19-11-2021 18:45,26,3.8,210,SSW,1004,10.9,94,75,high
Cochin,Kerala,India,9.97,76.23,1637328600,19-11-2021 19:00,26,3.8,210,SSW,1004,3.2,94,75,medium
Cochin,Kerala,India,9.97,76.23,1637326800,19-11-2021 18:30,26,3.8,210,SSW,1004,3.2,94,75,medium
Cochin,Kerala,India,9.97,76.23,1637331300,19-11-2021 19:45,26,10.5,278,W,1005,3.2,86,71,medium
Cochin,Kerala,India,9.97,76.23,1637332200,19-11-2021 20:00,26,10.7,284,WNW,1006,2.5,85,78,medium
Cochin,Kerala,India,9.97,76.23,1637333100,19-11-2021 20:15,26,10.7,284,WNW,1006,2.5,85,78,medium
Cochin,Kerala,India,9.97,76.23,1637330400,19-11-2021 19:30,26,10.7,284,WNW,1006,2.5,85,78,medium
Cochin,Kerala,India,9.97,76.23,1637330400,19-11-2021 19:30,25,3.8,110,ESE,1005,2.5,100,75,medium
Cochin,Kerala,India,9.97,76.23,1637334900,19-11-2021 20:45,25,3.8,30,NNE,1005,2.5,100,75,medium
Cochin,Kerala,India,9.97,76.23,1637335800,19-11-2021 21:00,25,3.8,30,NNE,1005,7,100,75,high
Cochin,Kerala,India,9.97,76.23,1637334000,19-11-2021 20:30,25,0,285,WNW,1006,7,94,75,high
Cochin,Kerala,India,9.97,76.23,1637338500,19-11-2021 21:45,25,0,285,WNW,1006,7,100,75,high
Cochin,Kerala,India,9.97,76.23,1637339400,19-11-2021 22:00,25,0,286,WNW,1006,2.2,100,75,low
Cochin,Kerala,India,9.97,76.23,1637339400,19-11-2021 22:00,25,0,286,WNW,1006,2.2,100,75,low
Cochin,Kerala,India,9.97,76.23,1637340300,19-11-2021 22:15,25,0,286,WNW,1006,2.2,100,75,low
Cochin,Kerala,India,9.97,76.23,1637342100,19-11-2021 22:45,25,0,286,WNW,1006,2.2,100,75,low
Cochin,Kerala,India,9.97,76.23,1637343000,19-11-2021 23:00,25,0,296,WNW,1006,2.2,100,75,low
Cochin,Kerala,India,9.97,76.23,1637343000,19-11-2021 23:00,25,0,296,WNW,1006,2.2,100,75,low
Cochin,Kerala,India,9.97,76.23,1637343900,19-11-2021 23:15,25,0,296,WNW,1006,2.2,100,75,low
Cochin,Kerala,India,9.97,76.23,1637341200,19-11-2021 22:30,25,0,296,WNW,1006,2.2,100,75,low
Cochin,Kerala,India,9.97,76.23,1637346600,20-11-2021 00:00,25,0,301,WNW,1006,1.6,94,75,low
Cochin,Kerala,India,9.97,76.23,1637346600,20-11-2021 00:00,25,0,301,WNW,1006,1.6,94,75,low
Cochin,Kerala,India,9.97,76.23,1637344800,19-11-2021 23:30,25,2.5,170,S,1006,1.6,94,75,low
Cochin,Kerala,India,9.97,76.23,1637349300,20-11-2021 00:45,25,2.5,170,S,1006,1.6,94,75,low
Cochin,Kerala,India,9.97,76.23,1637350200,20-11-2021 01:00,25,2.5,120,ESE,1005,1.6,94,75,low
Cochin,Kerala,India,9.97,76.23,1637350200,20-11-2021 01:00,25,2.5,120,ESE,1005,1.6,94,75,low
Cochin,Kerala,India,9.97,76.23,1637348400,20-11-2021 00:30,25,2.5,110,ESE,1005,1.6,94,75,low
Cochin,Kerala,India,9.97,76.23,1637348400,20-11-2021 00:30,25,2.5,110,ESE,1005,1.6,94,75,low
