Date,time,close,open,price,volume,valueChange,percentageChange,nifty50
17-11-2021,15:07:05,78444.8,78694.45,79300,7059,605.55,0.76949518,17916.45
17-11-2021,15:08:04,78444.8,78694.45,79300,7168,605.55,0.76949518,17911.3
17-11-2021,15:09:07,78444.8,78694.45,79349.15,7210,654.7,0.831951936,17910
17-11-2021,15:10:05,78444.8,78694.45,79339.7,7263,645.25,0.819943465,17906.8
17-11-2021,15:11:05,78444.8,78694.45,79347.6,7353,653.15,0.829982292,17914.2
17-11-2021,15:12:05,78444.8,78694.45,79349.7,7427,655.25,0.832650841,17918.25
17-11-2021,15:13:06,78444.8,78694.45,79387.75,7550,693.3,0.881002409,17917.95
17-11-2021,15:14:06,78444.8,78694.45,79400,7653,705.55,0.896568945,17908
17-11-2021,15:15:05,78444.8,78694.45,79421,7789,726.55,0.923254435,17899.8
17-11-2021,15:16:04,78444.8,78694.45,79436.85,8000,742.4,0.943395627,17898.1
17-11-2021,15:17:04,78444.8,78694.45,79435.05,8214,740.6,0.941108299,17895.75
17-11-2021,15:18:04,78444.8,78694.45,79402.15,8364,707.7,0.899301031,17894.95
17-11-2021,15:19:05,78444.8,78694.45,79419.4,8505,724.95,0.921221255,17899.25
17-11-2021,15:20:04,78444.8,78694.45,79409.15,8597,714.7,0.908196194,17894.95
18-11-2021,09:26:44,79374.15,79600,79384.3,1165,-215.7,-0.270979899,17937.35
18-11-2021,10:00:08,79374.15,79600,78900,1276,-700,-0.879396985,17868.15
18-11-2021,10:07:56,79374.15,79600,78570,1572,-1030,-1.293969849,17836.35
18-11-2021,10:12:04,79374.15,79600,78505.1,1647,-1094.9,-1.375502513,17814.2
18-11-2021,10:17:05,79374.15,79600,78015,2125,-1585,-1.99120603,17787.7
18-11-2021,10:18:05,79374.15,79600,78010.2,2188,-1589.8,-1.997236181,17780.35
18-11-2021,10:19:07,79374.15,79600,78104.6,2225,-1495.4,-1.878643216,17775.45
18-11-2021,10:20:06,79374.15,79600,78199.95,2241,-1400.05,-1.758856784,17786.3
18-11-2021,10:21:05,79374.15,79600,78220,2252,-1380,-1.733668342,17765.85
18-11-2021,10:22:05,79374.15,79600,78175.9,2266,-1424.1,-1.789070352,17763.9
18-11-2021,10:23:05,79374.15,79600,78175.85,2269,-1424.15,-1.789133166,17759.8
18-11-2021,10:24:04,79374.15,79600,78050.05,2292,-1549.95,-1.947173367,17746.85
18-11-2021,10:25:05,79374.15,79600,78270,2329,-1330,-1.670854271,17755
18-11-2021,10:26:05,79374.15,79600,78210.05,2343,-1389.95,-1.746168342,17742.45
18-11-2021,10:27:05,79374.15,79600,78215.1,2357,-1384.9,-1.739824121,17750.85
18-11-2021,10:28:05,79374.15,79600,78294.95,2382,-1305.05,-1.63951005,17759.5
18-11-2021,10:29:05,79374.15,79600,78237.6,2391,-1362.4,-1.711557789,17757.4
18-11-2021,10:30:05,79374.15,79600,78365.2,2420,-1234.8,-1.551256281,17764.3
18-11-2021,10:31:05,79374.15,79600,78355.05,2436,-1244.95,-1.564007538,17760.35
18-11-2021,10:32:05,79374.15,79600,78439,2452,-1161,-1.458542714,17770.3
18-11-2021,10:33:05,79374.15,79600,78365.35,2500,-1234.65,-1.551067839,17762.15
18-11-2021,10:34:05,79374.15,79600,78365.35,2501,-1234.65,-1.551067839,17757.85
18-11-2021,10:35:05,79374.15,79600,78375.05,2507,-1224.95,-1.53888191,17755.15
18-11-2021,10:36:05,79374.15,79600,78356.25,2524,-1243.75,-1.5625,17759.65
18-11-2021,10:37:04,79374.15,79600,78424.95,2531,-1175.05,-1.476193467,17763.35
18-11-2021,10:38:05,79374.15,79600,78405.1,2554,-1194.9,-1.501130653,17765.55
18-11-2021,10:39:05,79374.15,79600,78305.2,2558,-1294.8,-1.626633166,17764.8
18-11-2021,10:40:05,79374.15,79600,78398.6,2561,-1201.4,-1.509296482,17762.1
18-11-2021,10:41:05,79374.15,79600,78300,2604,-1300,-1.633165829,17743.1
18-11-2021,10:42:05,79374.15,79600,78200,2686,-1400,-1.75879397,17746.85
18-11-2021,10:43:04,79374.15,79600,78262.75,2691,-1337.25,-1.679962312,17744
18-11-2021,10:44:05,79374.15,79600,78119.1,2737,-1480.9,-1.860427136,17732.35
18-11-2021,10:45:04,79374.15,79600,78144.1,2787,-1455.9,-1.829020101,17731.25
18-11-2021,10:46:04,79374.15,79600,77900,2975,-1700,-2.135678392,17726.1
18-11-2021,10:47:05,79374.15,79600,77750.55,3069,-1849.45,-2.323429648,17729.5
18-11-2021,10:48:04,79374.15,79600,77902.3,3127,-1697.7,-2.132788945,17741.6
18-11-2021,10:49:05,79374.15,79600,78117,3154,-1483,-1.863065327,17732.95
18-11-2021,10:50:08,79374.15,79600,78158.1,3169,-1441.9,-1.811432161,17742.35
18-11-2021,10:51:12,79374.15,79600,78019.55,3218,-1580.45,-1.98548995,17736.75
18-11-2021,10:52:09,79374.15,79600,78138.6,3222,-1461.4,-1.835929648,17735.45
18-11-2021,10:53:06,79374.15,79600,78070,3230,-1530,-1.922110553,17734.1
18-11-2021,10:54:07,79374.15,79600,78110,3249,-1490,-1.871859296,17739.15
18-11-2021,10:55:05,79374.15,79600,78120,3293,-1480,-1.859296482,17753.95
18-11-2021,10:56:06,79374.15,79600,78191.25,3285,-1408.75,-1.769786432,17764.7
18-11-2021,10:57:07,79374.15,79600,78200,3310,-1400,-1.75879397,17767.9
18-11-2021,10:58:04,79374.15,79600,78195.1,3315,-1404.9,-1.764949749,17760.85
18-11-2021,10:59:04,79374.15,79600,78241.6,3333,-1358.4,-1.706532663,17775.65
18-11-2021,11:00:04,79374.15,79600,78197,3343,-1403,-1.762562814,17773.85
18-11-2021,11:01:04,79374.15,79600,78110.1,3352,-1489.9,-1.871733668,17765.6
18-11-2021,11:02:05,79374.15,79600,78115.7,3361,-1484.3,-1.864698492,17764.5
18-11-2021,11:03:05,79374.15,79600,78184.4,3363,-1415.6,-1.77839196,17769.4
18-11-2021,11:04:04,79374.15,79600,78198.25,3364,-1401.75,-1.760992462,17772.35
18-11-2021,11:05:05,79374.15,79600,78199.95,3366,-1400.05,-1.758856784,17772.75
18-11-2021,11:06:06,79374.15,79600,78110.15,3370,-1489.85,-1.871670854,17768.6
18-11-2021,11:07:06,79374.15,79600,78162.5,3390,-1437.5,-1.805904523,17776.7
18-11-2021,11:08:05,79374.15,79600,78162.5,3388,-1437.5,-1.805904523,17772.15
18-11-2021,11:09:06,79374.15,79600,78170.3,3389,-1429.7,-1.796105528,17770.35
18-11-2021,11:10:06,79374.15,79600,78203.15,3421,-1396.85,-1.754836683,17774.4
18-11-2021,11:11:05,79374.15,79600,78256.95,3440,-1343.05,-1.687248744,17767.8
18-11-2021,11:12:05,79374.15,79600,78180.05,3443,-1419.95,-1.783856784,17761.4
18-11-2021,11:13:05,79374.15,79600,78256.95,3465,-1343.05,-1.687248744,17755.3
18-11-2021,11:14:05,79374.15,79600,78247.85,3470,-1352.15,-1.698680905,17764.9
18-11-2021,11:15:06,79374.15,79600,78240,3473,-1360,-1.708542714,17765
18-11-2021,11:16:05,79374.15,79600,78240,3477,-1360,-1.708542714,17764.1
18-11-2021,11:17:05,79374.15,79600,78110.2,3511,-1489.8,-1.87160804,17766.45
18-11-2021,11:18:05,79374.15,79600,78223.85,3519,-1376.15,-1.728831658,17762.65
18-11-2021,11:19:05,79374.15,79600,78154.9,3522,-1445.1,-1.815452261,17755.5
18-11-2021,11:20:05,79374.15,79600,78001.7,3551,-1598.3,-2.007914573,17745.45
18-11-2021,11:21:05,79374.15,79600,78099.95,3553,-1500.05,-1.884484925,17751.4
18-11-2021,11:22:05,79374.15,79600,78000,3585,-1600,-2.010050251,17749.65
18-11-2021,11:23:05,79374.15,79600,78176.05,3588,-1423.95,-1.78888191,17755.5
18-11-2021,11:24:06,79374.15,79600,78177,3593,-1423,-1.787688442,17757.95
18-11-2021,11:25:06,79374.15,79600,78209.8,3602,-1390.2,-1.746482412,17762.2
18-11-2021,11:26:05,79374.15,79600,78120,3616,-1480,-1.859296482,17760.9
18-11-2021,11:27:05,79374.15,79600,78150,3618,-1450,-1.82160804,17761.75
18-11-2021,11:28:06,79374.15,79600,78123.1,3626,-1476.9,-1.85540201,17762.3
18-11-2021,11:29:05,79374.15,79600,78120,3628,-1480,-1.859296482,17766.9
18-11-2021,11:30:05,79374.15,79600,78165,3634,-1435,-1.802763819,17764.15
18-11-2021,11:31:05,79374.15,79600,78165.4,3662,-1434.6,-1.802261307,17762.55
18-11-2021,11:32:05,79374.15,79600,78200,3664,-1400,-1.75879397,17759.75
18-11-2021,11:33:05,79374.15,79600,78128.05,3669,-1471.95,-1.849183417,17755.05
18-11-2021,11:34:05,79374.15,79600,78095.3,3678,-1504.7,-1.890326633,17753.6
18-11-2021,11:35:05,79374.15,79600,78095.3,3679,-1504.7,-1.890326633,17749.15
18-11-2021,11:36:07,79374.15,79600,78099.95,3686,-1500.05,-1.884484925,17746.9
18-11-2021,11:37:05,79374.15,79600,78079.5,3706,-1520.5,-1.910175879,17739.65
18-11-2021,11:38:05,79374.15,79600,78049.2,3724,-1550.8,-1.948241206,17735.7
18-11-2021,11:39:08,79374.15,79600,77900,3801,-1700,-2.135678392,17732.65
18-11-2021,11:40:05,79374.15,79600,77987,3826,-1613,-2.02638191,17729.7
18-11-2021,11:41:05,79374.15,79600,78025,3840,-1575,-1.978643216,17733.75
18-11-2021,11:42:06,79374.15,79600,77999.9,3849,-1600.1,-2.010175879,17727.7
18-11-2021,11:43:05,79374.15,79600,78013.75,3875,-1586.25,-1.992776382,17722.9
18-11-2021,11:44:05,79374.15,79600,77950.35,3877,-1649.65,-2.072424623,17720.6
18-11-2021,11:45:05,79374.15,79600,78000,3894,-1600,-2.010050251,17723.5
18-11-2021,11:46:05,79374.15,79600,77995.8,3903,-1604.2,-2.015326633,17717.1
18-11-2021,11:47:05,79374.15,79600,77995.8,3903,-1604.2,-2.015326633,17711.25
18-11-2021,11:48:06,79374.15,79600,78040,3909,-1560,-1.959798995,17715.75
18-11-2021,11:49:05,79374.15,79600,78093,3912,-1507,-1.89321608,17717.45
18-11-2021,11:50:04,79374.15,79600,78076,3950,-1524,-1.914572864,17716.15
18-11-2021,11:51:04,79374.15,79600,78016.65,3952,-1583.35,-1.989133166,17718.55
18-11-2021,11:52:04,79374.15,79600,77950,3960,-1650,-2.072864322,17723.85
18-11-2021,11:53:04,79374.15,79600,78000,3970,-1600,-2.010050251,17730.25
18-11-2021,11:54:06,79374.15,79600,78012.1,3976,-1587.9,-1.994849246,17732.15
18-11-2021,11:55:05,79374.15,79600,78016.6,3979,-1583.4,-1.98919598,17733.25
18-11-2021,11:56:05,79374.15,79600,78038.35,3980,-1561.65,-1.961871859,17738.65
18-11-2021,11:57:05,79374.15,79600,78041.4,3982,-1558.6,-1.958040201,17721.6
18-11-2021,11:58:05,79374.15,79600,77960.4,3987,-1639.6,-2.059798995,17716.35
18-11-2021,11:59:05,79374.15,79600,77980.3,3994,-1619.7,-2.034798995,17711.3
18-11-2021,12:00:04,79374.15,79600,77999.85,4023,-1600.15,-2.010238693,17713.65
18-11-2021,12:01:04,79374.15,79600,77920.15,4046,-1679.85,-2.110364322,17722.8
18-11-2021,12:02:04,79374.15,79600,78005.65,4058,-1594.35,-2.002952261,17737.5
18-11-2021,12:03:05,79374.15,79600,77911.55,4060,-1688.45,-2.121168342,17726.45
18-11-2021,12:04:05,79374.15,79600,77995.2,4071,-1604.8,-2.016080402,17723.3
18-11-2021,12:05:05,79374.15,79600,78000,4077,-1600,-2.010050251,17722.15
18-11-2021,12:06:04,79374.15,79600,77942.75,4088,-1657.25,-2.081972362,17720.35
18-11-2021,12:07:04,79374.15,79600,77941.9,4122,-1658.1,-2.083040201,17723.5
18-11-2021,12:08:04,79374.15,79600,77970.95,4124,-1629.05,-2.046545226,17725.35
18-11-2021,12:09:04,79374.15,79600,77950,4141,-1650,-2.072864322,17728.9
18-11-2021,12:10:04,79374.15,79600,77900,4151,-1700,-2.135678392,17723.05
18-11-2021,12:11:05,79374.15,79600,77982.65,4153,-1617.35,-2.031846734,17730.9
18-11-2021,12:12:05,79374.15,79600,77900.35,4157,-1699.65,-2.135238693,17719.5
18-11-2021,12:13:05,79374.15,79600,77989.4,4180,-1610.6,-2.023366834,17721.35
18-11-2021,12:14:04,79374.15,79600,77860.15,4210,-1739.85,-2.185741206,17723.7
18-11-2021,12:15:04,79374.15,79600,77979.55,4221,-1620.45,-2.035741206,17725.85
18-11-2021,12:16:05,79374.15,79600,77979.55,4221,-1620.45,-2.035741206,17725.15
18-11-2021,12:17:04,79374.15,79600,77977.75,4224,-1622.25,-2.038002513,17720.95
18-11-2021,12:18:04,79374.15,79600,77891.4,4272,-1708.6,-2.146482412,17712.65
18-11-2021,12:19:19,79374.15,79600,77873.2,4285,-1726.8,-2.169346734,17712.6
18-11-2021,12:20:05,79374.15,79600,77750.35,4396,-1849.65,-2.323680905,17712.4
18-11-2021,12:21:06,79374.15,79600,77760.05,4434,-1839.95,-2.311494975,17703.2
18-11-2021,12:22:08,79374.15,79600,77738.75,4495,-1861.25,-2.338253769,17696.85
18-11-2021,12:23:05,79374.15,79600,77700,4523,-1900,-2.386934673,17695.9
18-11-2021,12:24:05,79374.15,79600,77701.7,4543,-1898.3,-2.384798995,17701.4
18-11-2021,12:25:05,79374.15,79600,77800,4551,-1800,-2.261306533,17704.95
18-11-2021,12:26:05,79374.15,79600,77790,4559,-1810,-2.273869347,17688.85
18-11-2021,12:27:05,79374.15,79600,77752.95,4594,-1847.05,-2.320414573,17701.1
18-11-2021,12:28:05,79374.15,79600,77885.9,4599,-1714.1,-2.15339196,17702.4
18-11-2021,12:29:05,79374.15,79600,77865,4602,-1735,-2.179648241,17703.85
18-11-2021,12:30:05,79374.15,79600,77884.95,4605,-1715.05,-2.154585427,17705.75
18-11-2021,12:31:05,79374.15,79600,77883.95,4615,-1716.05,-2.155841709,17709.2
18-11-2021,12:32:05,79374.15,79600,77861.95,4632,-1738.05,-2.183479899,17713.3
18-11-2021,12:33:04,79374.15,79600,77859.75,4640,-1740.25,-2.186243719,17709.65
18-11-2021,12:34:05,79374.15,79600,77763,4684,-1837,-2.307788945,17710.05
18-11-2021,12:35:05,79374.15,79600,77774.95,4689,-1825.05,-2.292776382,17706.75
18-11-2021,12:36:04,79374.15,79600,77774.85,4703,-1825.15,-2.29290201,17708.9
18-11-2021,12:37:05,79374.15,79600,77730.25,4745,-1869.75,-2.348932161,17707.4
18-11-2021,12:38:04,79374.15,79600,77740,4756,-1860,-2.336683417,17702.45
18-11-2021,12:39:05,79374.15,79600,77740,4759,-1860,-2.336683417,17701.75
18-11-2021,12:40:07,79374.15,79600,77740,4767,-1860,-2.336683417,17702.55
18-11-2021,12:41:05,79374.15,79600,77760,4774,-1840,-2.311557789,17707.65
18-11-2021,12:42:04,79374.15,79600,77811.85,4779,-1788.15,-2.246419598,17704.6
18-11-2021,12:43:04,79374.15,79600,77855.3,4782,-1744.7,-2.191834171,17709
18-11-2021,12:44:05,79374.15,79600,77859.85,4791,-1740.15,-2.18611809,17715.25
18-11-2021,12:45:05,79374.15,79600,77885.3,4795,-1714.7,-2.154145729,17723.15
18-11-2021,12:46:05,79374.15,79600,77950,4798,-1650,-2.072864322,17723.35
18-11-2021,12:47:05,79374.15,79600,77901.8,4807,-1698.2,-2.133417085,17730.5
18-11-2021,12:48:04,79374.15,79600,77980,4814,-1620,-2.035175879,17734.15
18-11-2021,12:49:04,79374.15,79600,77820.05,4849,-1779.95,-2.23611809,17735
18-11-2021,12:50:04,79374.15,79600,77921.95,4855,-1678.05,-2.108103015,17737.3
18-11-2021,12:51:05,79374.15,79600,77850,4857,-1750,-2.198492462,17740.8
18-11-2021,12:52:04,79374.15,79600,77921.95,4869,-1678.05,-2.108103015,17741.75
18-11-2021,12:53:04,79374.15,79600,78014.9,4934,-1585.1,-1.991331658,17743.35
18-11-2021,12:54:04,79374.15,79600,78020.5,4974,-1579.5,-1.984296482,17749.8
18-11-2021,12:55:04,79374.15,79600,77932,5039,-1668,-2.095477387,17745.75
18-11-2021,12:56:04,79374.15,79600,78049.2,5042,-1550.8,-1.948241206,17752.45
18-11-2021,12:57:05,79374.15,79600,78038.15,5051,-1561.85,-1.962123116,17749.75
18-11-2021,12:58:04,79374.15,79600,77950,5071,-1650,-2.072864322,17742.45
18-11-2021,12:59:04,79374.15,79600,77950,5074,-1650,-2.072864322,17742.1
18-11-2021,13:00:04,79374.15,79600,77950,5086,-1650,-2.072864322,17734.7
18-11-2021,13:01:08,79374.15,79600,77950,5093,-1650,-2.072864322,17731.2
18-11-2021,13:02:04,79374.15,79600,77932,5097,-1668,-2.095477387,17726.4
18-11-2021,13:03:04,79374.15,79600,77932,5109,-1668,-2.095477387,17723.7
18-11-2021,13:04:04,79374.15,79600,77923.7,5139,-1676.3,-2.105904523,17720.5
18-11-2021,13:05:06,79374.15,79600,77953.7,5140,-1646.3,-2.06821608,17723.6
18-11-2021,13:06:04,79374.15,79600,77924.6,5143,-1675.4,-2.104773869,17715.95
18-11-2021,13:07:04,79374.15,79600,77867.9,5153,-1732.1,-2.176005025,17715.45
18-11-2021,13:08:04,79374.15,79600,77863.75,5154,-1736.25,-2.181218593,17710.9
18-11-2021,13:09:04,79374.15,79600,77960,5192,-1640,-2.060301508,17743
18-11-2021,13:10:04,79374.15,79600,77961.55,5193,-1638.45,-2.058354271,17741.7
18-11-2021,13:11:04,79374.15,79600,78036.95,5199,-1563.05,-1.963630653,17740.45
18-11-2021,13:12:04,79374.15,79600,77972.25,5204,-1627.75,-2.04491206,17725.8
18-11-2021,13:13:05,79374.15,79600,77972.25,5204,-1627.75,-2.04491206,17736.25
18-11-2021,13:14:05,79374.15,79600,78000,5210,-1600,-2.010050251,17740.45
18-11-2021,13:15:05,79374.15,79600,77936.05,5211,-1663.95,-2.090389447,17740.95
18-11-2021,13:16:05,79374.15,79600,78022.25,5212,-1577.75,-1.98209799,17744.5
18-11-2021,13:17:04,79374.15,79600,78022.25,5221,-1577.75,-1.98209799,17749.35
18-11-2021,13:18:04,79374.15,79600,78035,5220,-1565,-1.966080402,17751.65
18-11-2021,13:19:04,79374.15,79600,78035,5221,-1565,-1.966080402,17752.55
18-11-2021,13:20:04,79374.15,79600,78110,5236,-1490,-1.871859296,17763.2
18-11-2021,13:21:04,79374.15,79600,78109.9,5238,-1490.1,-1.871984925,17764.7
18-11-2021,13:22:04,79374.15,79600,78112,5258,-1488,-1.869346734,17763.15
18-11-2021,13:23:04,79374.15,79600,78169.35,5272,-1430.65,-1.797298995,17764.5
18-11-2021,13:24:04,79374.15,79600,78230,5293,-1370,-1.721105528,17776.55
18-11-2021,13:25:04,79374.15,79600,78147.8,5294,-1452.2,-1.824371859,17779.15
18-11-2021,13:26:04,79374.15,79600,78228.7,5305,-1371.3,-1.722738693,17773.95
18-11-2021,13:27:04,79374.15,79600,78228.65,5311,-1371.35,-1.722801508,17776.1
18-11-2021,13:28:05,79374.15,79600,78200,5320,-1400,-1.75879397,17769.3
18-11-2021,13:29:04,79374.15,79600,78200,5326,-1400,-1.75879397,17775.65
18-11-2021,13:30:04,79374.15,79600,78242.45,5334,-1357.55,-1.705464824,17777.6
18-11-2021,13:31:04,79374.15,79600,78250,5339,-1350,-1.695979899,17776.15
18-11-2021,13:32:04,79374.15,79600,78252.8,5363,-1347.2,-1.692462312,17769.35
18-11-2021,13:33:04,79374.15,79600,78147.5,5384,-1452.5,-1.824748744,17762.25
18-11-2021,13:34:04,79374.15,79600,78151.25,5388,-1448.75,-1.820037688,17754.05
18-11-2021,13:35:04,79374.15,79600,78198.95,5408,-1401.05,-1.760113065,17755.5
18-11-2021,13:36:04,79374.15,79600,78199,5413,-1401,-1.760050251,17760.05
18-11-2021,13:37:04,79374.15,79600,78200,5414,-1400,-1.75879397,17773.15
18-11-2021,13:38:04,79374.15,79600,78228.9,5420,-1371.1,-1.722487437,17777.95
18-11-2021,13:39:04,79374.15,79600,78199,5423,-1401,-1.760050251,17784.85
18-11-2021,13:40:04,79374.15,79600,78300,5488,-1300,-1.633165829,17793.45
18-11-2021,13:41:04,79374.15,79600,78300.4,5530,-1299.6,-1.632663317,17791.95
18-11-2021,13:42:04,79374.15,79600,78250.1,5529,-1349.9,-1.695854271,17797.85
18-11-2021,13:43:04,79374.15,79600,78333.6,5536,-1266.4,-1.590954774,17805.8
18-11-2021,13:44:04,79374.15,79600,78255.25,5539,-1344.75,-1.689384422,17792
18-11-2021,13:45:05,79374.15,79600,78255.5,5541,-1344.5,-1.689070352,17789.05
18-11-2021,13:46:04,79374.15,79600,78250.15,5545,-1349.85,-1.695791457,17793.9
18-11-2021,13:47:05,79374.15,79600,78250.15,5546,-1349.85,-1.695791457,17799.2
18-11-2021,13:48:04,79374.15,79600,78281.55,5590,-1318.45,-1.656344221,17805.3
18-11-2021,13:49:04,79374.15,79600,78281.55,5590,-1318.45,-1.656344221,17806.45
18-11-2021,13:50:04,79374.15,79600,78324,5593,-1276,-1.603015075,17818.05
18-11-2021,13:51:04,79374.15,79600,78281.55,5641,-1318.45,-1.656344221,17805.8
18-11-2021,13:52:04,79374.15,79600,78272.4,5647,-1327.6,-1.667839196,17804.75
18-11-2021,13:53:03,79374.15,79600,78330.35,5649,-1269.65,-1.595037688,17811.05
18-11-2021,13:54:06,79374.15,79600,78275.75,5654,-1324.25,-1.663630653,17808.55
18-11-2021,13:55:06,79374.15,79600,78300,5662,-1300,-1.633165829,17810.2
18-11-2021,13:56:04,79374.15,79600,78256.35,5678,-1343.65,-1.688002513,17804.6
18-11-2021,13:57:04,79374.15,79600,78300.4,5688,-1299.6,-1.632663317,17807.15
18-11-2021,13:58:04,79374.15,79600,78131,5741,-1469,-1.845477387,17786.3
18-11-2021,13:59:05,79374.15,79600,78110.25,5742,-1489.75,-1.871545226,17798.75
18-11-2021,14:00:04,79374.15,79600,78190,5799,-1410,-1.771356784,17807.7
18-11-2021,14:01:05,79374.15,79600,78189.45,5804,-1410.55,-1.772047739,17804.75
18-11-2021,14:02:05,79374.15,79600,78204.45,5812,-1395.55,-1.753203518,17808.8
18-11-2021,14:03:05,79374.15,79600,78150.6,5821,-1449.4,-1.820854271,17799
18-11-2021,14:04:04,79374.15,79600,78150.6,5824,-1449.4,-1.820854271,17795.1
18-11-2021,14:05:04,79374.15,79600,78111.05,5825,-1488.95,-1.870540201,17792.7
18-11-2021,14:06:04,79374.15,79600,78150.4,5833,-1449.6,-1.821105528,17791.85
18-11-2021,14:07:05,79374.15,79600,78150.4,5833,-1449.6,-1.821105528,17791.95
18-11-2021,14:08:04,79374.15,79600,78109.9,5837,-1490.1,-1.871984925,17793.55
18-11-2021,14:09:04,79374.15,79600,78073.65,5846,-1526.35,-1.917525126,17790.35
18-11-2021,14:10:04,79374.15,79600,77985.8,5890,-1614.2,-2.027889447,17773.15
18-11-2021,14:11:05,79374.15,79600,77920.2,5892,-1679.8,-2.110301508,17773.65
18-11-2021,14:12:05,79374.15,79600,77920.2,5892,-1679.8,-2.110301508,17779.3
18-11-2021,14:13:03,79374.15,79600,77820.5,6116,-1779.5,-2.235552764,17784.95
18-11-2021,14:14:04,79374.15,79600,77819,6123,-1781,-2.237437186,17792.25
18-11-2021,14:15:05,79374.15,79600,77959.9,6197,-1640.1,-2.060427136,17795.45
18-11-2021,14:16:05,79374.15,79600,77959.25,6213,-1640.75,-2.061243719,17798.75
18-11-2021,14:17:04,79374.15,79600,77856.05,6218,-1743.95,-2.19089196,17806.9
18-11-2021,14:18:04,79374.15,79600,77943.7,6232,-1656.3,-2.080778894,17798.5
18-11-2021,14:19:05,79374.15,79600,77943.7,6237,-1656.3,-2.080778894,17799.4
18-11-2021,14:20:05,79374.15,79600,77943.7,6237,-1656.3,-2.080778894,17800
18-11-2021,14:21:04,79374.15,79600,77940,6241,-1660,-2.085427136,17803.25
18-11-2021,14:22:04,79374.15,79600,77940,6243,-1660,-2.085427136,17802.15
18-11-2021,14:23:04,79374.15,79600,77890,6261,-1710,-2.148241206,17799.95
18-11-2021,14:24:05,79374.15,79600,77925,6262,-1675,-2.104271357,17801.75
18-11-2021,14:25:05,79374.15,79600,77925,6261,-1675,-2.104271357,17800.25
18-11-2021,14:26:04,79374.15,79600,77903.9,6294,-1696.1,-2.130778894,17791.85
18-11-2021,14:27:04,79374.15,79600,77866.9,6317,-1733.1,-2.177261307,17772.65
18-11-2021,14:28:05,79374.15,79600,77866.95,6332,-1733.05,-2.177198492,17771.8
18-11-2021,14:29:04,79374.15,79600,77799.95,6357,-1800.05,-2.261369347,17766.95
18-11-2021,14:30:04,79374.15,79600,77800,6389,-1800,-2.261306533,17772.1
18-11-2021,14:31:04,79374.15,79600,77866,6479,-1734,-2.17839196,17788.1
18-11-2021,14:32:04,79374.15,79600,77866.4,6484,-1733.6,-2.177889447,17776.15
18-11-2021,14:33:03,79374.15,79600,77866.4,6488,-1733.6,-2.177889447,17776.4
18-11-2021,14:34:04,79374.15,79600,77899,6503,-1701,-2.136934673,17777.95
18-11-2021,14:35:04,79374.15,79600,77857.9,6575,-1742.1,-2.188567839,17775.2
18-11-2021,14:36:04,79374.15,79600,77800,6578,-1800,-2.261306533,17770.7
18-11-2021,14:37:04,79374.15,79600,77761.5,6582,-1838.5,-2.309673367,17763.6
18-11-2021,14:38:04,79374.15,79600,77762,6596,-1838,-2.309045226,17756.05
18-11-2021,14:39:04,79374.15,79600,77800.4,6627,-1799.6,-2.26080402,17751.85
18-11-2021,14:40:05,79374.15,79600,77784.05,6666,-1815.95,-2.281344221,17762.65
18-11-2021,14:41:04,79374.15,79600,77858.3,6668,-1741.7,-2.188065327,17758
18-11-2021,14:42:04,79374.15,79600,77800.05,6672,-1799.95,-2.261243719,17763.55
18-11-2021,14:43:04,79374.15,79600,77858,6675,-1742,-2.188442211,17770.55
18-11-2021,14:44:04,79374.15,79600,77850,6686,-1750,-2.198492462,17769.05
18-11-2021,14:45:04,79374.15,79600,77811.35,6690,-1788.65,-2.247047739,17777
18-11-2021,14:46:04,79374.15,79600,77850.35,6698,-1749.65,-2.198052764,17776.45
18-11-2021,14:47:05,79374.15,79600,77850.35,6699,-1749.65,-2.198052764,17779.55
18-11-2021,14:48:04,79374.15,79600,77850,6701,-1750,-2.198492462,17781.25
18-11-2021,14:49:05,79374.15,79600,77850.4,6722,-1749.6,-2.19798995,17783.1
18-11-2021,14:50:04,79374.15,79600,77860,6728,-1740,-2.185929648,17787.1
18-11-2021,14:51:04,79374.15,79600,77844.85,6736,-1755.15,-2.204962312,17788.35
18-11-2021,14:52:04,79374.15,79600,77778.15,6749,-1821.85,-2.288756281,17781.7
18-11-2021,14:53:04,79374.15,79600,77804.6,6755,-1795.4,-2.255527638,17794.1
18-11-2021,14:54:06,79374.15,79600,77860,6765,-1740,-2.185929648,17799.2
18-11-2021,14:55:05,79374.15,79600,77860,6785,-1740,-2.185929648,17798.2
18-11-2021,14:56:04,79374.15,79600,77860.1,6806,-1739.9,-2.18580402,17807.65
18-11-2021,14:57:04,79374.15,79600,77860.3,6833,-1739.7,-2.185552764,17811.3
18-11-2021,14:58:06,79374.15,79600,77877.4,6902,-1722.6,-2.164070352,17811.05
18-11-2021,14:59:05,79374.15,79600,77812.15,6915,-1787.85,-2.246042714,17816.95
18-11-2021,15:00:05,79374.15,79600,77850,6935,-1750,-2.198492462,17826.45
18-11-2021,15:02:05,79374.15,79600,77850,6962,-1750,-2.198492462,17830.5
18-11-2021,15:03:05,79374.15,79600,77866.25,7026,-1733.75,-2.178077889,17813
18-11-2021,15:04:04,79374.15,79600,77731.15,7163,-1868.85,-2.347801508,17799.2
18-11-2021,15:05:04,79374.15,79600,77701.1,7188,-1898.9,-2.385552764,17793.45
