Timestamp,lastPrice,change,pChange,open,close,vwap,pPriceBrand,basePrice,Date,Time
2021-11-23 10:27:10.357823+05:30,102.25,1.3,1.287766221,100.6,100.95,101.36,5,100.95,23-11-2021,10:27:10
2021-11-23 10:37:11.196995+05:30,102.85,1.9,1.882119861,100.6,100.95,101.42,5,100.95,23-11-2021,10:37:11
2021-11-23 10:47:11.862092+05:30,102.5,1.55,1.535413571,100.6,100.95,101.45,5,100.95,23-11-2021,10:47:11
2021-11-23 10:57:12.595843+05:30,102.4,1.45,1.436354631,100.6,100.95,101.47,5,100.95,23-11-2021,10:57:12
2021-11-23 11:07:14.166627+05:30,102.3,1.35,1.337295691,100.6,100.95,101.49,5,100.95,23-11-2021,11:07:14
2021-11-23 11:17:15.869575+05:30,102.35,1.4,1.386825161,100.6,100.95,101.51,5,100.95,23-11-2021,11:17:15
2021-11-23 11:27:17.180853+05:30,102.7,1.75,1.733531451,100.6,100.95,101.55,5,100.95,23-11-2021,11:27:17
2021-11-23 11:37:17.891637+05:30,103.35,2.4,2.377414562,100.6,100.95,101.65,5,100.95,23-11-2021,11:37:17
2021-11-23 11:47:19.416817+05:30,103.4,2.45,2.426944032,100.6,100.95,101.7,5,100.95,23-11-2021,11:47:19
2021-11-23 11:57:20.762607+05:30,103.15,2.2,2.179296682,100.6,100.95,101.75,5,100.95,23-11-2021,11:57:20
2021-11-23 12:07:22.058275+05:30,103.25,2.3,2.278355622,100.6,100.95,101.78,5,100.95,23-11-2021,12:07:22
2021-11-23 12:17:23.441582+05:30,103.05,2.1,2.080237741,100.6,100.95,101.8,5,100.95,23-11-2021,12:17:23
2021-11-23 12:27:24.329245+05:30,102.6,1.65,1.634472511,100.6,100.95,101.83,5,100.95,23-11-2021,12:27:24
2021-11-23 12:37:25.163318+05:30,102.8,1.85,1.832590391,100.6,100.95,101.84,5,100.95,23-11-2021,12:37:25
2021-11-23 12:47:26.097406+05:30,103.1,2.15,2.129767211,100.6,100.95,101.85,5,100.95,23-11-2021,12:47:26
2021-11-23 12:57:27.060648+05:30,103,2.05,2.030708271,100.6,100.95,101.87,5,100.95,23-11-2021,12:57:27
2021-11-23 13:07:28.656587+05:30,102.9,1.95,1.931649331,100.6,100.95,101.89,5,100.95,23-11-2021,13:07:28
2021-11-23 13:17:29.428310+05:30,102.85,1.9,1.882119861,100.6,100.95,101.9,5,100.95,23-11-2021,13:17:29
2021-11-23 13:27:30.331364+05:30,102.85,1.9,1.882119861,100.6,100.95,101.91,5,100.95,23-11-2021,13:27:30
2021-11-23 13:37:31.206534+05:30,102.8,1.85,1.832590391,100.6,100.95,101.92,5,100.95,23-11-2021,13:37:31
2021-11-23 13:47:32.281391+05:30,103,2.05,2.030708271,100.6,100.95,101.96,5,100.95,23-11-2021,13:47:32
2021-11-23 13:57:33.243292+05:30,102.95,2,1.981178801,100.6,100.95,101.98,5,100.95,23-11-2021,13:57:33
2021-11-23 14:07:34.797324+05:30,102.85,1.9,1.882119861,100.6,100.95,101.99,5,100.95,23-11-2021,14:07:34
2021-11-23 14:17:35.770333+05:30,103.4,2.45,2.426944032,100.6,100.95,102.02,5,100.95,23-11-2021,14:17:35
2021-11-23 14:27:42.196734+05:30,103.4,2.45,2.426944032,100.6,100.95,102.05,5,100.95,23-11-2021,14:27:42
2021-11-23 14:37:45.002020+05:30,103.75,2.8,2.773650322,100.6,100.95,102.11,5,100.95,23-11-2021,14:37:45
2021-11-23 14:47:45.982952+05:30,105.95,5,4.952947003,100.6,100.95,102.88,5,100.95,23-11-2021,14:47:45
2021-11-23 14:57:47.043244+05:30,105.95,5,4.952947003,100.6,100.95,102.94,5,100.95,23-11-2021,14:57:47
2021-11-23 15:07:48.327935+05:30,105.95,5,4.952947003,100.6,100.95,103.01,5,100.95,23-11-2021,15:07:48
2021-11-23 15:17:49.408231+05:30,105.95,5,4.952947003,100.6,100.95,103.06,5,100.95,23-11-2021,15:17:49
2021-11-23 15:27:50.291167+05:30,105.95,5,4.952947003,100.6,100.95,103.1,5,100.95,23-11-2021,15:27:50
2021-11-23 15:37:51.008531+05:30,105.95,5,4.952947003,100.6,100.95,103.1,5,100.95,23-11-2021,15:37:51
2021-11-23 20:21:25.649320+05:30,105.95,5,4.952947003467063,100.6,105.95,103.1,5,100.95,23-11-2021,20:21:25
