"","lat","lon","timezone","timezone_offset","current.dt","current.sunrise","current.sunset","current.temp","current.feels_like","current.pressure","current.humidity","current.dew_point","current.uvi","current.clouds","current.visibility","current.wind_speed","current.wind_deg","current.wind_gust","current.weather.id","current.weather.main","current.weather.description","current.weather.icon","minutely.dt","minutely.precipitation"
"271",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636602960,0
"272",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636603020,0
"273",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636603080,0
"274",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636603140,0
"275",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636603200,0
"276",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636603260,0
"277",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636603320,0
"278",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636603380,0
"279",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636603440,0
"280",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636603500,0
"281",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636603560,0
"282",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636603620,0
"283",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636603680,0
"284",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636603740,0
"285",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636603800,0
"286",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636603860,0.1162
"287",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636603920,0.1464
"288",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636603980,0.1766
"289",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636604040,0.2068
"290",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636604100,0.237
"291",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636604160,0.2046
"292",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636604220,0.1722
"293",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636604280,0.1398
"294",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636604340,0.1074
"295",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636604400,0
"296",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636604460,0
"297",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636604520,0
"298",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636604580,0
"299",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636604640,0
"300",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636604700,0
"301",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636604760,0
"302",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636604820,0
"303",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636604880,0
"304",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636604940,0
"305",11.25,75.78,"Asia/Kolkata",19800,1636601374,1636591903,1636633812,299.71,299.71,1008,73,294.47,0.7,100,10000,0.58,23,1.05,804,"Clouds","overcast clouds","04d",1636605000,0
"306",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636603680,0
"307",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636603740,0
"308",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636603800,0
"309",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636603860,0
"310",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636603920,0
"311",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636603980,0
"312",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636604040,0
"313",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636604100,0
"314",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636604160,0
"315",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636604220,0
"316",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636604280,0
"317",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636604340,0
"318",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636604400,0
"319",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636604460,0
"320",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636604520,0
"321",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636604580,0
"322",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636604640,0
"323",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636604700,0
"324",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636604760,0
"325",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636604820,0
"326",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636604880,0
"327",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636604940,0
"328",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636605000,0
"329",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636605060,0
"330",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636605120,0
"331",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636605180,0
"332",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636605240,0
"333",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636605300,0
"334",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636605360,0
"335",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636605420,0
"336",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636605480,0
"337",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636605540,0
"338",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636605600,0
"339",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636605660,0
"340",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636605720,0
"341",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636605780,0
"342",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636605840,0
"343",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636605900,0
"344",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636605960,0
"345",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636606020,0
"346",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636606080,0
"347",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636606140,0
"348",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636606200,0
"349",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636606260,0
"350",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636606320,0
"351",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636606380,0
"352",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636606440,0
"353",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636606500,0
"354",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636606560,0
"355",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636606620,0
"356",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636606680,0
"357",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636606740,0
"358",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636606800,0
"359",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636606860,0
"360",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636606920,0
"361",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636606980,0
"362",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636607040,0
"363",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636607100,0
"364",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636607160,0
"365",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636607220,0
"366",11.25,75.78,"Asia/Kolkata",19800,1636603678,1636591903,1636633812,300.71,302.99,1009,70,294.75,1.83,100,10000,1.51,175,1.43,804,"Clouds","overcast clouds","04d",1636607280,0
"367",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636608600,0
"368",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636608660,0
"369",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636608720,0
"370",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636608780,0
"371",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636608840,0
"372",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636608900,0
"373",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636608960,0
"374",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636609020,0
"375",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636609080,0
"376",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636609140,0
"377",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636609200,0
"378",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636609260,0
"379",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636609320,0
"380",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636609380,0
"381",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636609440,0
"382",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636609500,0
"383",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636609560,0
"384",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636609620,0
"385",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636609680,0
"386",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636609740,0
"387",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636609800,0
"388",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636609860,0
"389",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636609920,0
"390",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636609980,0
"391",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636610040,0
"392",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636610100,0
"393",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636610160,0
"394",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636610220,0
"395",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636610280,0
"396",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636610340,0
"397",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636610400,0
"398",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636610460,0
"399",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636610520,0
"400",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636610580,0
"401",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636610640,0
"402",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636610700,0
"403",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636610760,0.142
"404",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636610820,0.228
"405",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636610880,0.314
"406",11.25,75.78,"Asia/Kolkata",19800,1636608541,1636591903,1636633812,301.71,304.78,1008,69,295.47,3.15,100,10000,1.21,159,1.22,804,"Clouds","overcast clouds","04d",1636610940,0.4
